Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 02:11:14.3N,102.10%,307.4MiB,1GiB,
2025-07-06 02:11:16.3N,101.02%,309.1MiB,1GiB,
2025-07-06 02:11:18.3N,99.16%,312.8MiB,1GiB,
2025-07-06 02:11:20.3N,100.02%,315MiB,1GiB,
2025-07-06 02:11:22.3N,102.25%,316.7MiB,1GiB,
2025-07-06 02:11:24.3N,100.32%,300.5MiB,1GiB,
2025-07-06 02:11:26.3N,102.71%,302.9MiB,1GiB,
2025-07-06 02:11:28.3N,99.12%,304.4MiB,1GiB,
2025-07-06 02:11:30.3N,101.23%,308.5MiB,1GiB,
2025-07-06 02:11:33.3N,101.07%,311MiB,1GiB,
2025-07-06 02:11:35.3N,101.27%,314.9MiB,1GiB,
2025-07-06 02:11:37.3N,100.32%,316.9MiB,1GiB,
2025-07-06 02:11:39.3N,100.38%,320.6MiB,1GiB,
2025-07-06 02:11:41.3N,99.76%,324MiB,1GiB,
2025-07-06 02:11:43.3N,99.68%,309MiB,1GiB,
2025-07-06 02:11:45.3N,100.00%,310.9MiB,1GiB,
2025-07-06 02:11:47.3N,99.27%,314.8MiB,1GiB,
2025-07-06 02:11:49.3N,100.24%,318.4MiB,1GiB,
2025-07-06 02:11:51.3N,100.41%,318.6MiB,1GiB,
2025-07-06 02:11:53.3N,100.50%,324.7MiB,1GiB,
2025-07-06 02:11:55.3N,100.36%,328.9MiB,1GiB,
2025-07-06 02:11:57.3N,100.60%,329.1MiB,1GiB,
2025-07-06 02:11:59.3N,99.47%,314.7MiB,1GiB,
2025-07-06 02:12:01.3N,101.55%,316.4MiB,1GiB,
2025-07-06 02:12:03.3N,100.10%,320.9MiB,1GiB,
2025-07-06 02:12:05.3N,98.77%,322.8MiB,1GiB,
2025-07-06 02:12:07.3N,100.64%,325MiB,1GiB,
2025-07-06 02:12:09.3N,100.27%,331MiB,1GiB,
2025-07-06 02:12:11.3N,99.88%,332.8MiB,1GiB,
2025-07-06 02:12:13.3N,100.22%,314.7MiB,1GiB,
2025-07-06 02:12:15.3N,99.74%,314.4MiB,1GiB,
2025-07-06 02:12:17.3N,99.03%,310.6MiB,1GiB,
2025-07-06 02:12:19.3N,99.26%,316.6MiB,1GiB,
2025-07-06 02:12:21.3N,99.83%,316.8MiB,1GiB,
2025-07-06 02:12:23.3N,99.95%,320.8MiB,1GiB,
2025-07-06 02:12:25.3N,99.74%,325MiB,1GiB,
2025-07-06 02:12:27.3N,101.03%,310.4MiB,1GiB,
2025-07-06 02:12:29.3N,99.84%,313MiB,1GiB,
2025-07-06 02:12:31.3N,98.75%,316.8MiB,1GiB,
2025-07-06 02:12:33.3N,98.01%,320.9MiB,1GiB,
2025-07-06 02:12:35.3N,99.58%,324.9MiB,1GiB,
2025-07-06 02:12:37.3N,100.00%,326.5MiB,1GiB,
2025-07-06 02:12:39.3N,101.41%,313MiB,1GiB,
2025-07-06 02:12:41.3N,98.48%,315.2MiB,1GiB,
2025-07-06 02:12:43.3N,99.59%,319.1MiB,1GiB,
2025-07-06 02:12:45.3N,100.10%,325.3MiB,1GiB,
2025-07-06 02:12:47.3N,99.26%,328.8MiB,1GiB,
2025-07-06 02:12:49.3N,99.43%,332.9MiB,1GiB,
2025-07-06 02:12:51.3N,99.08%,314.8MiB,1GiB,
2025-07-06 02:12:53.3N,99.87%,322.7MiB,1GiB,
2025-07-06 02:12:55.3N,99.88%,324.6MiB,1GiB,
2025-07-06 02:12:57.3N,99.08%,328.9MiB,1GiB,
2025-07-06 02:12:59.3N,100.21%,335.2MiB,1GiB,
2025-07-06 02:13:01.3N,100.88%,369MiB,1GiB,
2025-07-06 02:13:03.3N,99.02%,390.8MiB,1GiB,
2025-07-06 02:13:05.3N,100.21%,387.6MiB,1GiB,
2025-07-06 02:13:07.3N,99.02%,608.6MiB,1GiB,
2025-07-06 02:13:09.3N,101.76%,611.8MiB,1GiB,
2025-07-06 02:13:11.3N,98.55%,611.8MiB,1GiB,
2025-07-06 02:13:13.3N,97.21%,370.8MiB,1GiB,
2025-07-06 02:13:15.3N,101.65%,369MiB,1GiB,
2025-07-06 02:13:17.3N,101.16%,343MiB,1GiB,
2025-07-06 02:13:19.3N,100.22%,348.1MiB,1GiB,
2025-07-06 02:13:21.3N,100.53%,341.1MiB,1GiB,
2025-07-06 02:13:23.3N,100.39%,348.8MiB,1GiB,
2025-07-06 02:13:25.3N,100.16%,331.9MiB,1GiB,
2025-07-06 02:13:27.3N,99.37%,344.1MiB,1GiB,
2025-07-06 02:13:29.3N,98.82%,1024MiB,1GiB,
2025-07-06 02:13:31.3N,0.58%,1024MiB,1GiB,
2025-07-06 02:13:33.3N,1.04%,1023MiB,1GiB,
2025-07-06 02:13:35.3N,1.11%,847.7MiB,1GiB,
2025-07-06 02:13:37.3N,0.38%,670.1MiB,1GiB,
2025-07-06 02:13:39.3N,1.72%,274.4MiB,1GiB,
2025-07-06 02:13:41.3N,1.16%,371MiB,1GiB,
2025-07-06 02:13:43.3N,0.25%,272.7MiB,1GiB,
2025-07-06 02:13:45.3N,0.03%,268.1MiB,1GiB,
2025-07-06 02:13:47.3N,0.04%,260.1MiB,1GiB,
2025-07-06 02:13:49.3N,0.01%,256.1MiB,1GiB,
