Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 02:43:43.3N,100.61%,311MiB,1GiB,
2025-07-06 02:43:45.3N,101.89%,314.6MiB,1GiB,
2025-07-06 02:43:47.3N,102.38%,314.6MiB,1GiB,
2025-07-06 02:43:49.3N,100.25%,320.8MiB,1GiB,
2025-07-06 02:43:51.3N,99.68%,300.6MiB,1GiB,
2025-07-06 02:43:53.3N,101.13%,302.9MiB,1GiB,
2025-07-06 02:43:55.3N,102.20%,306.7MiB,1GiB,
2025-07-06 02:43:57.3N,101.17%,308.9MiB,1GiB,
2025-07-06 02:43:59.3N,100.12%,306.7MiB,1GiB,
2025-07-06 02:44:01.3N,101.83%,310.5MiB,1GiB,
2025-07-06 02:44:03.3N,102.00%,315MiB,1GiB,
2025-07-06 02:44:05.3N,103.13%,315.5MiB,1GiB,
2025-07-06 02:44:07.3N,101.38%,305.1MiB,1GiB,
2025-07-06 02:44:09.3N,98.20%,309MiB,1GiB,
2025-07-06 02:44:11.3N,100.84%,311MiB,1GiB,
2025-07-06 02:44:13.3N,102.32%,312.7MiB,1GiB,
2025-07-06 02:44:15.3N,101.14%,314.9MiB,1GiB,
2025-07-06 02:44:17.3N,101.08%,321.1MiB,1GiB,
2025-07-06 02:44:19.3N,103.37%,323.8MiB,1GiB,
2025-07-06 02:44:21.3N,101.11%,309MiB,1GiB,
2025-07-06 02:44:23.3N,101.45%,311.1MiB,1GiB,
2025-07-06 02:44:25.3N,98.82%,316.7MiB,1GiB,
2025-07-06 02:44:27.3N,101.06%,316.6MiB,1GiB,
2025-07-06 02:44:29.3N,99.72%,320.7MiB,1GiB,
2025-07-06 02:44:31.3N,100.35%,325MiB,1GiB,
2025-07-06 02:44:33.3N,100.33%,313.1MiB,1GiB,
2025-07-06 02:44:35.3N,100.25%,317.1MiB,1GiB,
2025-07-06 02:44:37.3N,99.95%,310.6MiB,1GiB,
2025-07-06 02:44:39.3N,99.49%,316.8MiB,1GiB,
2025-07-06 02:44:41.3N,100.00%,320.9MiB,1GiB,
2025-07-06 02:44:43.3N,101.76%,323.1MiB,1GiB,
2025-07-06 02:44:45.3N,100.01%,313MiB,1GiB,
2025-07-06 02:44:47.3N,102.50%,315MiB,1GiB,
2025-07-06 02:44:49.3N,101.33%,315.3MiB,1GiB,
2025-07-06 02:44:51.3N,98.95%,320.8MiB,1GiB,
2025-07-06 02:44:53.3N,102.78%,325MiB,1GiB,
2025-07-06 02:44:55.3N,100.79%,326.8MiB,1GiB,
2025-07-06 02:44:57.3N,99.24%,315MiB,1GiB,
2025-07-06 02:44:59.3N,100.54%,317.1MiB,1GiB,
2025-07-06 02:45:01.3N,100.07%,316.5MiB,1GiB,
2025-07-06 02:45:03.3N,100.09%,320.9MiB,1GiB,
2025-07-06 02:45:05.3N,100.63%,332.7MiB,1GiB,
2025-07-06 02:45:07.3N,99.84%,331.2MiB,1GiB,
2025-07-06 02:45:09.3N,100.57%,318.5MiB,1GiB,
2025-07-06 02:45:11.3N,100.10%,326.8MiB,1GiB,
2025-07-06 02:45:13.3N,99.90%,328.5MiB,1GiB,
2025-07-06 02:45:15.3N,100.80%,339.9MiB,1GiB,
2025-07-06 02:45:17.3N,98.66%,362.3MiB,1GiB,
2025-07-06 02:45:19.3N,100.64%,367.1MiB,1GiB,
2025-07-06 02:45:21.3N,101.00%,589.4MiB,1GiB,
2025-07-06 02:45:23.3N,100.02%,593.6MiB,1GiB,
2025-07-06 02:45:25.3N,101.52%,605.9MiB,1GiB,
2025-07-06 02:45:27.3N,102.60%,610.2MiB,1GiB,
2025-07-06 02:45:30.3N,99.45%,373.6MiB,1GiB,
2025-07-06 02:45:32.3N,102.25%,378.7MiB,1GiB,
2025-07-06 02:45:34.3N,100.87%,340.5MiB,1GiB,
2025-07-06 02:45:36.3N,101.91%,344.4MiB,1GiB,
2025-07-06 02:45:38.3N,99.02%,345.1MiB,1GiB,
2025-07-06 02:45:40.3N,99.92%,350.6MiB,1GiB,
2025-07-06 02:45:42.3N,100.59%,340.9MiB,1GiB,
2025-07-06 02:45:44.3N,97.64%,387.8MiB,1GiB,
2025-07-06 02:45:46.3N,76.81%,1024MiB,1GiB,
2025-07-06 02:45:48.3N,1.07%,1023MiB,1GiB,
2025-07-06 02:45:50.3N,0.41%,1008MiB,1GiB,
2025-07-06 02:45:52.3N,0.99%,719.7MiB,1GiB,
2025-07-06 02:45:54.3N,1.08%,477.4MiB,1GiB,
2025-07-06 02:45:56.3N,26.15%,476.8MiB,1GiB,
2025-07-06 02:45:58.3N,0.86%,372.1MiB,1GiB,
2025-07-06 02:46:00.3N,0.11%,270.4MiB,1GiB,
2025-07-06 02:46:02.3N,0.03%,262.3MiB,1GiB,
2025-07-06 02:46:04.3N,0.02%,258.3MiB,1GiB,
