Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 21:48:58.3N,99.95%,320.4MiB,1GiB,
2025-07-05 21:49:00.3N,100.26%,304.9MiB,1GiB,
2025-07-05 21:49:02.3N,99.71%,306.4MiB,1GiB,
2025-07-05 21:49:04.3N,99.60%,310.6MiB,1GiB,
2025-07-05 21:49:06.3N,101.45%,310.8MiB,1GiB,
2025-07-05 21:49:08.3N,99.14%,310.6MiB,1GiB,
2025-07-05 21:49:10.3N,101.28%,314.3MiB,1GiB,
2025-07-05 21:49:12.3N,100.25%,316.7MiB,1GiB,
2025-07-05 21:49:15.3N,99.82%,320.8MiB,1GiB,
2025-07-05 21:49:17.3N,100.80%,320.4MiB,1GiB,
2025-07-05 21:49:19.3N,99.87%,324.3MiB,1GiB,
2025-07-05 21:49:21.3N,100.09%,304.3MiB,1GiB,
2025-07-05 21:49:23.3N,101.06%,306.8MiB,1GiB,
2025-07-05 21:49:25.3N,101.08%,310.7MiB,1GiB,
2025-07-05 21:49:27.3N,100.05%,310.8MiB,1GiB,
2025-07-05 21:49:29.3N,100.60%,310.3MiB,1GiB,
2025-07-05 21:49:31.3N,100.46%,316.6MiB,1GiB,
2025-07-05 21:49:33.3N,99.55%,318.7MiB,1GiB,
2025-07-05 21:49:35.3N,100.58%,320.5MiB,1GiB,
2025-07-05 21:49:37.3N,100.23%,322.8MiB,1GiB,
2025-07-05 21:49:39.3N,100.28%,306.4MiB,1GiB,
2025-07-05 21:49:41.3N,99.97%,308.6MiB,1GiB,
2025-07-05 21:49:43.3N,100.68%,310.5MiB,1GiB,
2025-07-05 21:49:45.3N,101.38%,314.8MiB,1GiB,
2025-07-05 21:49:47.3N,100.16%,320.6MiB,1GiB,
2025-07-05 21:49:49.3N,99.08%,322.6MiB,1GiB,
2025-07-05 21:49:51.3N,100.34%,324.4MiB,1GiB,
2025-07-05 21:49:53.3N,98.75%,330.7MiB,1GiB,
2025-07-05 21:49:55.3N,100.99%,312.9MiB,1GiB,
2025-07-05 21:49:57.3N,100.56%,314.8MiB,1GiB,
2025-07-05 21:49:59.3N,99.08%,318.6MiB,1GiB,
2025-07-05 21:50:01.3N,102.44%,318.8MiB,1GiB,
2025-07-05 21:50:03.3N,102.10%,322.8MiB,1GiB,
2025-07-05 21:50:05.3N,100.60%,326.9MiB,1GiB,
2025-07-05 21:50:07.3N,100.75%,332.8MiB,1GiB,
2025-07-05 21:50:09.3N,100.00%,334.8MiB,1GiB,
2025-07-05 21:50:11.3N,101.11%,316.9MiB,1GiB,
2025-07-05 21:50:13.3N,99.93%,318.8MiB,1GiB,
2025-07-05 21:50:15.3N,100.14%,320.9MiB,1GiB,
2025-07-05 21:50:17.3N,98.90%,326.6MiB,1GiB,
2025-07-05 21:50:19.3N,99.05%,330.3MiB,1GiB,
2025-07-05 21:50:21.3N,99.52%,336.4MiB,1GiB,
2025-07-05 21:50:23.3N,100.01%,342.9MiB,1GiB,
2025-07-05 21:50:25.3N,98.43%,328.7MiB,1GiB,
2025-07-05 21:50:27.3N,100.81%,332.6MiB,1GiB,
2025-07-05 21:50:29.3N,100.25%,336.6MiB,1GiB,
2025-07-05 21:50:31.3N,97.85%,345MiB,1GiB,
2025-07-05 21:50:33.3N,98.93%,384.2MiB,1GiB,
2025-07-05 21:50:35.3N,100.74%,389.5MiB,1GiB,
2025-07-05 21:50:37.3N,101.14%,392.8MiB,1GiB,
2025-07-05 21:50:39.3N,98.66%,389.3MiB,1GiB,
2025-07-05 21:50:41.3N,99.59%,392MiB,1GiB,
2025-07-05 21:50:43.3N,102.30%,358.6MiB,1GiB,
2025-07-05 21:50:45.3N,100.74%,347.7MiB,1GiB,
2025-07-05 21:50:47.3N,100.78%,328.6MiB,1GiB,
2025-07-05 21:50:49.3N,99.45%,334.4MiB,1GiB,
2025-07-05 21:50:51.3N,100.41%,340.2MiB,1GiB,
2025-07-05 21:50:53.3N,99.34%,322.6MiB,1GiB,
2025-07-05 21:50:55.3N,100.59%,330MiB,1GiB,
2025-07-05 21:50:57.3N,100.38%,340.2MiB,1GiB,
2025-07-05 21:50:59.3N,95.62%,714MiB,1GiB,
2025-07-05 21:51:01.3N,62.48%,1023MiB,1GiB,
2025-07-05 21:51:03.3N,0.98%,1001MiB,1GiB,
2025-07-05 21:51:05.3N,0.32%,839.3MiB,1GiB,
2025-07-05 21:51:07.3N,0.56%,669MiB,1GiB,
2025-07-05 21:51:09.3N,1.29%,323.1MiB,1GiB,
2025-07-05 21:51:11.3N,24.57%,473.2MiB,1GiB,
2025-07-05 21:51:13.3N,0.09%,314.5MiB,1GiB,
2025-07-05 21:51:15.3N,0.03%,262.7MiB,1GiB,
2025-07-05 21:51:17.3N,0.00%,262.7MiB,1GiB,
2025-07-05 21:51:19.3N,0.00%,262.7MiB,1GiB,
