Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:55:18.3N,102.28%,304.8MiB,1GiB,
2025-07-06 01:55:20.3N,100.81%,304.3MiB,1GiB,
2025-07-06 01:55:22.3N,101.12%,310.5MiB,1GiB,
2025-07-06 01:55:24.3N,100.91%,310.6MiB,1GiB,
2025-07-06 01:55:26.3N,100.64%,296.9MiB,1GiB,
2025-07-06 01:55:28.3N,102.10%,300.3MiB,1GiB,
2025-07-06 01:55:30.3N,101.71%,306.4MiB,1GiB,
2025-07-06 01:55:32.3N,100.96%,310.7MiB,1GiB,
2025-07-06 01:55:34.3N,101.61%,310.8MiB,1GiB,
2025-07-06 01:55:36.3N,100.68%,314.6MiB,1GiB,
2025-07-06 01:55:38.3N,99.87%,316.5MiB,1GiB,
2025-07-06 01:55:40.3N,100.87%,304.9MiB,1GiB,
2025-07-06 01:55:42.3N,100.72%,306.7MiB,1GiB,
2025-07-06 01:55:44.3N,101.08%,310.8MiB,1GiB,
2025-07-06 01:55:46.3N,101.20%,310.2MiB,1GiB,
2025-07-06 01:55:48.3N,99.23%,314.4MiB,1GiB,
2025-07-06 01:55:50.3N,100.85%,318.3MiB,1GiB,
2025-07-06 01:55:52.3N,99.95%,323.1MiB,1GiB,
2025-07-06 01:55:54.3N,100.44%,310.6MiB,1GiB,
2025-07-06 01:55:56.3N,100.66%,312.1MiB,1GiB,
2025-07-06 01:55:58.3N,99.34%,318.3MiB,1GiB,
2025-07-06 01:56:00.3N,100.28%,323MiB,1GiB,
2025-07-06 01:56:02.3N,100.35%,322.1MiB,1GiB,
2025-07-06 01:56:04.3N,99.09%,326.2MiB,1GiB,
2025-07-06 01:56:06.3N,100.27%,314.6MiB,1GiB,
2025-07-06 01:56:08.3N,99.54%,318.8MiB,1GiB,
2025-07-06 01:56:10.3N,100.47%,320MiB,1GiB,
2025-07-06 01:56:12.3N,99.81%,318.4MiB,1GiB,
2025-07-06 01:56:14.3N,100.64%,318.4MiB,1GiB,
2025-07-06 01:56:16.3N,99.83%,322.4MiB,1GiB,
2025-07-06 01:56:18.3N,99.87%,306.5MiB,1GiB,
2025-07-06 01:56:20.3N,98.76%,307.9MiB,1GiB,
2025-07-06 01:56:22.3N,99.71%,314.4MiB,1GiB,
2025-07-06 01:56:24.3N,99.22%,318.4MiB,1GiB,
2025-07-06 01:56:26.3N,100.13%,322.2MiB,1GiB,
2025-07-06 01:56:28.3N,100.37%,325.6MiB,1GiB,
2025-07-06 01:56:30.3N,100.53%,310.1MiB,1GiB,
2025-07-06 01:56:32.3N,101.41%,320.2MiB,1GiB,
2025-07-06 01:56:34.3N,100.40%,323.9MiB,1GiB,
2025-07-06 01:56:36.3N,101.03%,333.3MiB,1GiB,
2025-07-06 01:56:38.3N,100.03%,366.3MiB,1GiB,
2025-07-06 01:56:40.3N,101.68%,372.5MiB,1GiB,
2025-07-06 01:56:42.3N,99.39%,593.8MiB,1GiB,
2025-07-06 01:56:44.3N,99.93%,601.3MiB,1GiB,
2025-07-06 01:56:46.3N,100.95%,601.1MiB,1GiB,
2025-07-06 01:56:48.3N,102.31%,601.4MiB,1GiB,
2025-07-06 01:56:50.3N,99.84%,364.8MiB,1GiB,
2025-07-06 01:56:52.3N,100.41%,361MiB,1GiB,
2025-07-06 01:56:54.3N,100.07%,324.9MiB,1GiB,
2025-07-06 01:56:56.3N,99.96%,333.1MiB,1GiB,
2025-07-06 01:56:58.3N,100.54%,337.4MiB,1GiB,
2025-07-06 01:57:00.3N,99.95%,344.9MiB,1GiB,
2025-07-06 01:57:02.3N,100.30%,331.8MiB,1GiB,
2025-07-06 01:57:04.3N,98.18%,340.3MiB,1GiB,
2025-07-06 01:57:06.3N,81.56%,1024MiB,1GiB,
2025-07-06 01:57:08.3N,1.36%,1024MiB,1GiB,
2025-07-06 01:57:10.3N,0.53%,1012MiB,1GiB,
2025-07-06 01:57:12.3N,0.50%,723.7MiB,1GiB,
2025-07-06 01:57:14.3N,1.10%,480.4MiB,1GiB,
2025-07-06 01:57:16.3N,18.07%,493.4MiB,1GiB,
2025-07-06 01:57:18.3N,0.13%,393.4MiB,1GiB,
2025-07-06 01:57:20.3N,0.14%,293.9MiB,1GiB,
2025-07-06 01:57:22.3N,0.05%,287.6MiB,1GiB,
2025-07-06 01:57:24.3N,0.10%,279.6MiB,1GiB,
2025-07-06 01:57:26.3N,0.07%,254.3MiB,1GiB,
