Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 22:37:02.3N,98.47%,300.6MiB,1GiB,
2025-07-05 22:37:04.3N,99.68%,304.1MiB,1GiB,
2025-07-05 22:37:06.3N,99.96%,306.1MiB,1GiB,
2025-07-05 22:37:08.3N,100.27%,306MiB,1GiB,
2025-07-05 22:37:10.3N,99.94%,310.1MiB,1GiB,
2025-07-05 22:37:12.3N,99.83%,314.3MiB,1GiB,
2025-07-05 22:37:14.3N,100.19%,316.3MiB,1GiB,
2025-07-05 22:37:16.3N,99.81%,314.7MiB,1GiB,
2025-07-05 22:37:18.3N,100.01%,318.4MiB,1GiB,
2025-07-05 22:37:20.3N,99.88%,323.2MiB,1GiB,
2025-07-05 22:37:22.3N,101.13%,305.1MiB,1GiB,
2025-07-05 22:37:24.3N,100.51%,308.8MiB,1GiB,
2025-07-05 22:37:26.3N,100.47%,308.5MiB,1GiB,
2025-07-05 22:37:28.3N,100.17%,314.9MiB,1GiB,
2025-07-05 22:37:30.3N,99.64%,314.8MiB,1GiB,
2025-07-05 22:37:32.3N,101.04%,318.5MiB,1GiB,
2025-07-05 22:37:34.3N,100.44%,320.4MiB,1GiB,
2025-07-05 22:37:36.3N,100.74%,322.4MiB,1GiB,
2025-07-05 22:37:38.3N,100.13%,330.6MiB,1GiB,
2025-07-05 22:37:40.3N,100.44%,324.3MiB,1GiB,
2025-07-05 22:37:42.3N,100.10%,308.6MiB,1GiB,
2025-07-05 22:37:44.3N,100.80%,310.4MiB,1GiB,
2025-07-05 22:37:46.3N,100.18%,312.4MiB,1GiB,
2025-07-05 22:37:48.3N,99.98%,316.4MiB,1GiB,
2025-07-05 22:37:50.3N,99.83%,318.4MiB,1GiB,
2025-07-05 22:37:52.3N,100.75%,320.5MiB,1GiB,
2025-07-05 22:37:54.3N,99.75%,322.8MiB,1GiB,
2025-07-05 22:37:56.3N,99.96%,326.4MiB,1GiB,
2025-07-05 22:37:58.3N,99.93%,326.6MiB,1GiB,
2025-07-05 22:38:00.3N,100.07%,306.1MiB,1GiB,
2025-07-05 22:38:02.3N,100.20%,310.5MiB,1GiB,
2025-07-05 22:38:04.3N,99.96%,314.8MiB,1GiB,
2025-07-05 22:38:06.3N,100.61%,316.6MiB,1GiB,
2025-07-05 22:38:08.3N,99.63%,318.5MiB,1GiB,
2025-07-05 22:38:10.3N,101.16%,324.5MiB,1GiB,
2025-07-05 22:38:12.3N,100.56%,322.3MiB,1GiB,
2025-07-05 22:38:14.3N,100.45%,328.5MiB,1GiB,
2025-07-05 22:38:16.3N,99.40%,312.9MiB,1GiB,
2025-07-05 22:38:18.3N,100.41%,318.3MiB,1GiB,
2025-07-05 22:38:20.3N,100.18%,320.4MiB,1GiB,
2025-07-05 22:38:22.3N,100.71%,324.5MiB,1GiB,
2025-07-05 22:38:24.3N,100.36%,328.6MiB,1GiB,
2025-07-05 22:38:26.3N,100.51%,329.7MiB,1GiB,
2025-07-05 22:38:28.3N,100.80%,336MiB,1GiB,
2025-07-05 22:38:30.3N,100.78%,336.1MiB,1GiB,
2025-07-05 22:38:32.3N,101.30%,319.8MiB,1GiB,
2025-07-05 22:38:34.3N,100.57%,324.1MiB,1GiB,
2025-07-05 22:38:36.3N,100.26%,324.6MiB,1GiB,
2025-07-05 22:38:38.3N,100.26%,328.1MiB,1GiB,
2025-07-05 22:38:40.3N,99.83%,333.8MiB,1GiB,
2025-07-05 22:38:42.3N,99.66%,336.1MiB,1GiB,
2025-07-05 22:38:44.3N,99.38%,342.3MiB,1GiB,
2025-07-05 22:38:46.3N,100.74%,327.9MiB,1GiB,
2025-07-05 22:38:48.3N,99.73%,332.2MiB,1GiB,
2025-07-05 22:38:50.3N,99.26%,334.1MiB,1GiB,
2025-07-05 22:38:52.3N,99.94%,348.6MiB,1GiB,
2025-07-05 22:38:54.3N,100.42%,386.4MiB,1GiB,
2025-07-05 22:38:56.3N,99.61%,391.7MiB,1GiB,
2025-07-05 22:38:58.3N,100.12%,400.1MiB,1GiB,
2025-07-05 22:39:00.3N,100.37%,405.5MiB,1GiB,
2025-07-05 22:39:02.3N,100.43%,405.1MiB,1GiB,
2025-07-05 22:39:04.3N,100.46%,372.2MiB,1GiB,
2025-07-05 22:39:06.3N,100.47%,355.3MiB,1GiB,
2025-07-05 22:39:08.3N,99.80%,342.5MiB,1GiB,
2025-07-05 22:39:10.3N,100.28%,347.8MiB,1GiB,
2025-07-05 22:39:12.3N,100.53%,351.5MiB,1GiB,
2025-07-05 22:39:14.3N,100.07%,365MiB,1GiB,
2025-07-05 22:39:16.3N,100.44%,337.2MiB,1GiB,
2025-07-05 22:39:18.3N,99.85%,350.8MiB,1GiB,
2025-07-05 22:39:20.3N,100.43%,374.6MiB,1GiB,
2025-07-05 22:39:22.3N,98.98%,1024MiB,1GiB,
2025-07-05 22:39:24.3N,0.93%,1023MiB,1GiB,
2025-07-05 22:39:26.3N,1.03%,1002MiB,1GiB,
2025-07-05 22:39:28.3N,0.31%,839.9MiB,1GiB,
2025-07-05 22:39:30.3N,0.30%,666.3MiB,1GiB,
2025-07-05 22:39:32.3N,1.19%,320.5MiB,1GiB,
2025-07-05 22:39:34.3N,1.31%,339.6MiB,1GiB,
2025-07-05 22:39:36.3N,0.52%,264.7MiB,1GiB,
2025-07-05 22:39:38.3N,0.03%,260.7MiB,1GiB,
2025-07-05 22:39:40.3N,0.00%,260.7MiB,1GiB,
2025-07-05 22:39:42.3N,0.00%,260.7MiB,1GiB,
