Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 22:53:30.3N,99.82%,318.4MiB,1GiB,
2025-07-05 22:53:32.3N,101.02%,313.9MiB,1GiB,
2025-07-05 22:53:34.3N,101.23%,299.8MiB,1GiB,
2025-07-05 22:53:36.3N,100.16%,300.3MiB,1GiB,
2025-07-05 22:53:38.3N,100.51%,303.7MiB,1GiB,
2025-07-05 22:53:40.3N,100.61%,308.1MiB,1GiB,
2025-07-05 22:53:42.3N,100.29%,309.9MiB,1GiB,
2025-07-05 22:53:44.3N,101.83%,313.8MiB,1GiB,
2025-07-05 22:53:46.3N,99.33%,313.9MiB,1GiB,
2025-07-05 22:53:48.3N,100.37%,320MiB,1GiB,
2025-07-05 22:53:50.3N,100.42%,322MiB,1GiB,
2025-07-05 22:53:52.3N,100.28%,322.1MiB,1GiB,
2025-07-05 22:53:54.3N,99.71%,308.2MiB,1GiB,
2025-07-05 22:53:56.3N,100.10%,307.9MiB,1GiB,
2025-07-05 22:53:58.3N,100.00%,310MiB,1GiB,
2025-07-05 22:54:00.3N,100.57%,314MiB,1GiB,
2025-07-05 22:54:02.3N,99.76%,315.9MiB,1GiB,
2025-07-05 22:54:04.3N,100.10%,320MiB,1GiB,
2025-07-05 22:54:06.3N,100.42%,323.7MiB,1GiB,
2025-07-05 22:54:08.3N,99.47%,326MiB,1GiB,
2025-07-05 22:54:10.3N,99.75%,329.9MiB,1GiB,
2025-07-05 22:54:12.3N,99.95%,310.1MiB,1GiB,
2025-07-05 22:54:14.3N,100.90%,315.7MiB,1GiB,
2025-07-05 22:54:16.3N,100.51%,319.7MiB,1GiB,
2025-07-05 22:54:18.3N,100.65%,319.7MiB,1GiB,
2025-07-05 22:54:20.3N,99.79%,326.3MiB,1GiB,
2025-07-05 22:54:22.3N,100.53%,328.4MiB,1GiB,
2025-07-05 22:54:24.3N,100.54%,329.9MiB,1GiB,
2025-07-05 22:54:26.3N,100.69%,335.9MiB,1GiB,
2025-07-05 22:54:28.3N,101.27%,315.7MiB,1GiB,
2025-07-05 22:54:30.3N,100.63%,319.9MiB,1GiB,
2025-07-05 22:54:32.3N,100.97%,323.9MiB,1GiB,
2025-07-05 22:54:34.3N,98.31%,329.4MiB,1GiB,
2025-07-05 22:54:36.3N,101.98%,332MiB,1GiB,
2025-07-05 22:54:38.3N,100.45%,337.4MiB,1GiB,
2025-07-05 22:54:40.3N,100.23%,341.5MiB,1GiB,
2025-07-05 22:54:42.3N,98.96%,321.9MiB,1GiB,
2025-07-05 22:54:44.3N,100.01%,326MiB,1GiB,
2025-07-05 22:54:46.3N,99.79%,327.8MiB,1GiB,
2025-07-05 22:54:48.3N,100.15%,327.8MiB,1GiB,
2025-07-05 22:54:50.3N,99.85%,335.5MiB,1GiB,
2025-07-05 22:54:52.3N,99.47%,337.4MiB,1GiB,
2025-07-05 22:54:54.3N,99.57%,338MiB,1GiB,
2025-07-05 22:54:56.3N,101.71%,327.7MiB,1GiB,
2025-07-05 22:54:58.3N,101.99%,333.7MiB,1GiB,
2025-07-05 22:55:00.3N,101.49%,337.8MiB,1GiB,
2025-07-05 22:55:02.3N,99.82%,358.5MiB,1GiB,
2025-07-05 22:55:04.3N,102.27%,381.3MiB,1GiB,
2025-07-05 22:55:06.3N,99.99%,395.7MiB,1GiB,
2025-07-05 22:55:08.3N,99.16%,396.3MiB,1GiB,
2025-07-05 22:55:10.3N,100.79%,387.8MiB,1GiB,
2025-07-05 22:55:12.3N,99.31%,371.5MiB,1GiB,
2025-07-05 22:55:14.3N,100.76%,360.1MiB,1GiB,
2025-07-05 22:55:16.3N,101.72%,345.7MiB,1GiB,
2025-07-05 22:55:18.3N,101.29%,343.6MiB,1GiB,
2025-07-05 22:55:20.3N,101.41%,347.8MiB,1GiB,
2025-07-05 22:55:22.3N,100.56%,327.1MiB,1GiB,
2025-07-05 22:55:24.3N,100.29%,337.5MiB,1GiB,
2025-07-05 22:55:26.3N,100.45%,349.5MiB,1GiB,
2025-07-05 22:55:28.3N,96.54%,765.9MiB,1GiB,
2025-07-05 22:55:30.3N,42.17%,1023MiB,1GiB,
2025-07-05 22:55:32.3N,0.99%,1003MiB,1GiB,
2025-07-05 22:55:34.3N,0.34%,840.6MiB,1GiB,
2025-07-05 22:55:36.3N,0.58%,668.2MiB,1GiB,
2025-07-05 22:55:38.3N,1.27%,323MiB,1GiB,
2025-07-05 22:55:40.3N,26.05%,394.4MiB,1GiB,
2025-07-05 22:55:42.3N,0.41%,280.3MiB,1GiB,
2025-07-05 22:55:44.3N,0.81%,260MiB,1GiB,
2025-07-05 22:55:46.3N,0.02%,260.1MiB,1GiB,
2025-07-05 22:55:48.3N,0.00%,260.1MiB,1GiB,
