Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:33:11.3N,101.73%,308.2MiB,1GiB,
2025-07-06 00:33:13.3N,100.83%,309.8MiB,1GiB,
2025-07-06 00:33:15.3N,100.44%,314.2MiB,1GiB,
2025-07-06 00:33:17.3N,101.69%,315MiB,1GiB,
2025-07-06 00:33:19.3N,101.65%,301.9MiB,1GiB,
2025-07-06 00:33:21.3N,101.52%,308MiB,1GiB,
2025-07-06 00:33:23.3N,102.00%,311.9MiB,1GiB,
2025-07-06 00:33:25.3N,101.75%,311.8MiB,1GiB,
2025-07-06 00:33:27.3N,98.79%,315.9MiB,1GiB,
2025-07-06 00:33:29.3N,102.54%,319.9MiB,1GiB,
2025-07-06 00:33:31.3N,103.22%,317.1MiB,1GiB,
2025-07-06 00:33:33.3N,102.57%,300.3MiB,1GiB,
2025-07-06 00:33:35.3N,103.51%,301.9MiB,1GiB,
2025-07-06 00:33:37.3N,101.62%,306.5MiB,1GiB,
2025-07-06 00:33:39.3N,101.60%,306.4MiB,1GiB,
2025-07-06 00:33:41.3N,101.14%,312MiB,1GiB,
2025-07-06 00:33:43.3N,100.60%,314.7MiB,1GiB,
2025-07-06 00:33:45.3N,99.67%,316.1MiB,1GiB,
2025-07-06 00:33:47.3N,101.00%,304.3MiB,1GiB,
2025-07-06 00:33:49.3N,101.40%,306.1MiB,1GiB,
2025-07-06 00:33:51.3N,101.41%,310.4MiB,1GiB,
2025-07-06 00:33:53.3N,102.54%,314.9MiB,1GiB,
2025-07-06 00:33:55.3N,101.59%,316.4MiB,1GiB,
2025-07-06 00:33:57.3N,100.45%,322.4MiB,1GiB,
2025-07-06 00:33:59.3N,103.00%,324.2MiB,1GiB,
2025-07-06 00:34:01.3N,101.26%,310.2MiB,1GiB,
2025-07-06 00:34:03.3N,99.90%,310.4MiB,1GiB,
2025-07-06 00:34:05.3N,99.25%,314.2MiB,1GiB,
2025-07-06 00:34:07.3N,101.81%,318.5MiB,1GiB,
2025-07-06 00:34:09.3N,102.39%,314.1MiB,1GiB,
2025-07-06 00:34:11.3N,100.64%,316.1MiB,1GiB,
2025-07-06 00:34:13.3N,100.14%,304.4MiB,1GiB,
2025-07-06 00:34:15.3N,98.84%,308.1MiB,1GiB,
2025-07-06 00:34:17.3N,100.91%,314.7MiB,1GiB,
2025-07-06 00:34:19.3N,100.75%,316.4MiB,1GiB,
2025-07-06 00:34:21.3N,100.78%,318.3MiB,1GiB,
2025-07-06 00:34:23.3N,102.37%,322.1MiB,1GiB,
2025-07-06 00:34:25.3N,99.96%,320.8MiB,1GiB,
2025-07-06 00:34:27.3N,99.69%,314.3MiB,1GiB,
2025-07-06 00:34:29.3N,100.45%,322.4MiB,1GiB,
2025-07-06 00:34:31.3N,101.96%,324MiB,1GiB,
2025-07-06 00:34:33.3N,100.32%,325.9MiB,1GiB,
2025-07-06 00:34:35.3N,102.03%,326.3MiB,1GiB,
2025-07-06 00:34:37.3N,101.10%,312.1MiB,1GiB,
2025-07-06 00:34:39.3N,100.10%,315.9MiB,1GiB,
2025-07-06 00:34:41.3N,98.21%,320.1MiB,1GiB,
2025-07-06 00:34:43.3N,98.99%,326MiB,1GiB,
2025-07-06 00:34:45.3N,99.52%,331.8MiB,1GiB,
2025-07-06 00:34:47.3N,100.49%,333.4MiB,1GiB,
2025-07-06 00:34:49.3N,100.58%,322MiB,1GiB,
2025-07-06 00:34:51.3N,102.17%,328.3MiB,1GiB,
2025-07-06 00:34:53.3N,100.47%,330.5MiB,1GiB,
2025-07-06 00:34:55.3N,102.56%,339.2MiB,1GiB,
2025-07-06 00:34:57.3N,102.83%,362MiB,1GiB,
2025-07-06 00:34:59.3N,99.73%,366.8MiB,1GiB,
2025-07-06 00:35:01.3N,100.47%,591.9MiB,1GiB,
2025-07-06 00:35:03.3N,100.05%,595.3MiB,1GiB,
2025-07-06 00:35:05.3N,100.33%,609.1MiB,1GiB,
2025-07-06 00:35:07.3N,99.87%,613.1MiB,1GiB,
2025-07-06 00:35:09.3N,100.58%,374.2MiB,1GiB,
2025-07-06 00:35:11.3N,99.85%,363.7MiB,1GiB,
2025-07-06 00:35:13.3N,100.51%,338.6MiB,1GiB,
2025-07-06 00:35:15.3N,101.17%,344.6MiB,1GiB,
2025-07-06 00:35:17.3N,100.56%,344.1MiB,1GiB,
2025-07-06 00:35:19.3N,99.04%,349.4MiB,1GiB,
2025-07-06 00:35:21.3N,99.78%,335MiB,1GiB,
2025-07-06 00:35:23.3N,99.31%,343.8MiB,1GiB,
2025-07-06 00:35:25.3N,97.94%,1023MiB,1GiB,
2025-07-06 00:35:27.3N,0.75%,1024MiB,1GiB,
2025-07-06 00:35:29.3N,1.09%,1013MiB,1GiB,
2025-07-06 00:35:31.3N,0.77%,850.8MiB,1GiB,
2025-07-06 00:35:33.3N,1.50%,482.3MiB,1GiB,
2025-07-06 00:35:36.3N,0.51%,281.7MiB,1GiB,
2025-07-06 00:35:38.3N,1.35%,373.8MiB,1GiB,
2025-07-06 00:35:40.3N,0.40%,273.9MiB,1GiB,
2025-07-06 00:35:42.3N,0.06%,267.5MiB,1GiB,
2025-07-06 00:35:44.3N,0.08%,259.5MiB,1GiB,
2025-07-06 00:35:46.3N,0.02%,259.5MiB,1GiB,
2025-07-06 00:35:48.3N,0.00%,0B,0B,
