Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:49:33.3N,100.61%,298.6MiB,1GiB,
2025-07-06 00:49:35.3N,101.32%,303.3MiB,1GiB,
2025-07-06 00:49:37.3N,100.46%,303.4MiB,1GiB,
2025-07-06 00:49:39.3N,100.71%,308.9MiB,1GiB,
2025-07-06 00:49:41.3N,101.80%,311.1MiB,1GiB,
2025-07-06 00:49:43.3N,101.52%,312.8MiB,1GiB,
2025-07-06 00:49:45.3N,101.25%,299.3MiB,1GiB,
2025-07-06 00:49:47.3N,101.66%,304.9MiB,1GiB,
2025-07-06 00:49:49.3N,100.61%,307.2MiB,1GiB,
2025-07-06 00:49:51.3N,99.70%,308.8MiB,1GiB,
2025-07-06 00:49:53.3N,100.73%,313.1MiB,1GiB,
2025-07-06 00:49:55.3N,100.02%,314.8MiB,1GiB,
2025-07-06 00:49:57.3N,102.76%,319.2MiB,1GiB,
2025-07-06 00:49:59.3N,100.12%,303.5MiB,1GiB,
2025-07-06 00:50:01.3N,102.27%,306.8MiB,1GiB,
2025-07-06 00:50:03.3N,100.39%,310.6MiB,1GiB,
2025-07-06 00:50:05.3N,101.32%,313.3MiB,1GiB,
2025-07-06 00:50:07.3N,100.23%,315.2MiB,1GiB,
2025-07-06 00:50:09.3N,99.82%,319.3MiB,1GiB,
2025-07-06 00:50:11.3N,100.74%,323MiB,1GiB,
2025-07-06 00:50:13.3N,100.66%,330.2MiB,1GiB,
2025-07-06 00:50:15.3N,100.32%,313MiB,1GiB,
2025-07-06 00:50:17.3N,101.07%,314.9MiB,1GiB,
2025-07-06 00:50:19.3N,100.23%,319.3MiB,1GiB,
2025-07-06 00:50:21.3N,101.08%,320.6MiB,1GiB,
2025-07-06 00:50:23.3N,101.61%,322.9MiB,1GiB,
2025-07-06 00:50:25.3N,102.13%,326.8MiB,1GiB,
2025-07-06 00:50:27.3N,101.23%,330MiB,1GiB,
2025-07-06 00:50:29.3N,100.75%,316.7MiB,1GiB,
2025-07-06 00:50:31.3N,101.05%,320.9MiB,1GiB,
2025-07-06 00:50:33.3N,100.29%,320.7MiB,1GiB,
2025-07-06 00:50:35.3N,100.85%,319MiB,1GiB,
2025-07-06 00:50:37.3N,99.03%,320.9MiB,1GiB,
2025-07-06 00:50:39.3N,100.94%,320.8MiB,1GiB,
2025-07-06 00:50:41.3N,99.41%,306.8MiB,1GiB,
2025-07-06 00:50:43.3N,98.64%,310.9MiB,1GiB,
2025-07-06 00:50:45.3N,99.92%,315MiB,1GiB,
2025-07-06 00:50:47.3N,98.42%,318.7MiB,1GiB,
2025-07-06 00:50:49.3N,101.29%,322.8MiB,1GiB,
2025-07-06 00:50:51.3N,100.73%,325MiB,1GiB,
2025-07-06 00:50:53.3N,99.88%,315.1MiB,1GiB,
2025-07-06 00:50:55.3N,100.92%,319.1MiB,1GiB,
2025-07-06 00:50:57.3N,101.33%,318.9MiB,1GiB,
2025-07-06 00:50:59.3N,100.10%,321.1MiB,1GiB,
2025-07-06 00:51:01.3N,101.23%,326.7MiB,1GiB,
2025-07-06 00:51:03.3N,100.55%,328.8MiB,1GiB,
2025-07-06 00:51:05.3N,99.79%,312.8MiB,1GiB,
2025-07-06 00:51:07.3N,100.48%,313.9MiB,1GiB,
2025-07-06 00:51:09.3N,100.87%,321.1MiB,1GiB,
2025-07-06 00:51:11.3N,100.83%,327.2MiB,1GiB,
2025-07-06 00:51:13.3N,100.54%,331.2MiB,1GiB,
2025-07-06 00:51:15.3N,99.88%,333.9MiB,1GiB,
2025-07-06 00:51:17.3N,99.59%,315.5MiB,1GiB,
2025-07-06 00:51:19.3N,100.00%,324.9MiB,1GiB,
2025-07-06 00:51:21.3N,102.42%,331.2MiB,1GiB,
2025-07-06 00:51:23.3N,101.84%,336.8MiB,1GiB,
2025-07-06 00:51:25.3N,101.40%,356.5MiB,1GiB,
2025-07-06 00:51:27.3N,100.87%,369MiB,1GiB,
2025-07-06 00:51:29.3N,101.42%,367.2MiB,1GiB,
2025-07-06 00:51:31.3N,103.43%,597.6MiB,1GiB,
2025-07-06 00:51:33.3N,100.01%,610MiB,1GiB,
2025-07-06 00:51:35.3N,102.21%,617MiB,1GiB,
2025-07-06 00:51:37.3N,100.65%,366.5MiB,1GiB,
2025-07-06 00:51:39.3N,99.59%,359MiB,1GiB,
2025-07-06 00:51:41.3N,100.97%,339.5MiB,1GiB,
2025-07-06 00:51:43.3N,99.71%,341.4MiB,1GiB,
2025-07-06 00:51:45.3N,100.18%,346.4MiB,1GiB,
2025-07-06 00:51:47.3N,100.56%,348MiB,1GiB,
2025-07-06 00:51:49.3N,100.66%,328.8MiB,1GiB,
2025-07-06 00:51:51.3N,100.18%,338.4MiB,1GiB,
2025-07-06 00:51:53.3N,99.54%,916.1MiB,1GiB,
2025-07-06 00:51:55.3N,18.88%,1023MiB,1GiB,
2025-07-06 00:51:57.3N,0.98%,1022MiB,1GiB,
2025-07-06 00:51:59.3N,0.34%,852.5MiB,1GiB,
2025-07-06 00:52:01.3N,0.25%,675.9MiB,1GiB,
2025-07-06 00:52:03.3N,1.16%,328.1MiB,1GiB,
2025-07-06 00:52:05.3N,28.31%,416.5MiB,1GiB,
2025-07-06 00:52:07.3N,0.11%,314MiB,1GiB,
2025-07-06 00:52:09.3N,0.05%,257.9MiB,1GiB,
2025-07-06 00:52:11.3N,0.03%,253.8MiB,1GiB,
2025-07-06 00:52:13.3N,0.00%,253.8MiB,1GiB,
