Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 22:05:09.3N,99.16%,315.8MiB,1GiB,
2025-07-05 22:05:11.3N,101.43%,313.9MiB,1GiB,
2025-07-05 22:05:13.3N,100.59%,318.3MiB,1GiB,
2025-07-05 22:05:15.3N,99.24%,304.1MiB,1GiB,
2025-07-05 22:05:17.3N,100.81%,305.9MiB,1GiB,
2025-07-05 22:05:19.3N,101.25%,307.8MiB,1GiB,
2025-07-05 22:05:21.3N,102.45%,309.9MiB,1GiB,
2025-07-05 22:05:23.3N,101.19%,313.9MiB,1GiB,
2025-07-05 22:05:25.3N,100.98%,315.9MiB,1GiB,
2025-07-05 22:05:27.3N,100.09%,319.9MiB,1GiB,
2025-07-05 22:05:29.3N,99.66%,321.7MiB,1GiB,
2025-07-05 22:05:31.3N,100.84%,322MiB,1GiB,
2025-07-05 22:05:33.3N,100.44%,325.7MiB,1GiB,
2025-07-05 22:05:35.3N,100.22%,308MiB,1GiB,
2025-07-05 22:05:37.3N,99.98%,309.7MiB,1GiB,
2025-07-05 22:05:39.3N,99.76%,312MiB,1GiB,
2025-07-05 22:05:41.3N,99.57%,313.9MiB,1GiB,
2025-07-05 22:05:43.3N,100.28%,315.6MiB,1GiB,
2025-07-05 22:05:45.3N,100.70%,319.9MiB,1GiB,
2025-07-05 22:05:47.3N,100.73%,323.7MiB,1GiB,
2025-07-05 22:05:49.3N,100.70%,326MiB,1GiB,
2025-07-05 22:05:51.3N,100.80%,329.7MiB,1GiB,
2025-07-05 22:05:53.3N,101.12%,311.6MiB,1GiB,
2025-07-05 22:05:55.3N,100.34%,313.9MiB,1GiB,
2025-07-05 22:05:57.3N,99.78%,322.1MiB,1GiB,
2025-07-05 22:05:59.3N,97.97%,319.9MiB,1GiB,
2025-07-05 22:06:01.3N,100.54%,325.7MiB,1GiB,
2025-07-05 22:06:03.3N,100.08%,323.8MiB,1GiB,
2025-07-05 22:06:05.3N,100.38%,325.8MiB,1GiB,
2025-07-05 22:06:07.3N,99.98%,331.8MiB,1GiB,
2025-07-05 22:06:09.3N,100.15%,316.4MiB,1GiB,
2025-07-05 22:06:11.3N,99.75%,313.6MiB,1GiB,
2025-07-05 22:06:13.3N,99.93%,317.7MiB,1GiB,
2025-07-05 22:06:15.3N,100.28%,321.7MiB,1GiB,
2025-07-05 22:06:17.3N,100.34%,326.3MiB,1GiB,
2025-07-05 22:06:19.3N,99.37%,328.3MiB,1GiB,
2025-07-05 22:06:21.3N,99.50%,334.1MiB,1GiB,
2025-07-05 22:06:23.3N,101.19%,311.7MiB,1GiB,
2025-07-05 22:06:25.3N,101.38%,316MiB,1GiB,
2025-07-05 22:06:27.3N,98.29%,321.9MiB,1GiB,
2025-07-05 22:06:29.3N,100.59%,326MiB,1GiB,
2025-07-05 22:06:31.3N,101.91%,332.2MiB,1GiB,
2025-07-05 22:06:33.3N,99.17%,337.9MiB,1GiB,
2025-07-05 22:06:35.3N,100.22%,317.8MiB,1GiB,
2025-07-05 22:06:37.3N,99.85%,325.8MiB,1GiB,
2025-07-05 22:06:39.3N,102.29%,328.1MiB,1GiB,
2025-07-05 22:06:41.3N,99.69%,338.4MiB,1GiB,
2025-07-05 22:06:43.3N,99.27%,371.9MiB,1GiB,
2025-07-05 22:06:45.3N,99.59%,370.1MiB,1GiB,
2025-07-05 22:06:47.3N,97.98%,386.4MiB,1GiB,
2025-07-05 22:06:49.3N,101.16%,395.7MiB,1GiB,
2025-07-05 22:06:51.3N,99.24%,400.7MiB,1GiB,
2025-07-05 22:06:53.3N,100.01%,400MiB,1GiB,
2025-07-05 22:06:55.3N,99.78%,355.2MiB,1GiB,
2025-07-05 22:06:57.3N,99.67%,337.1MiB,1GiB,
2025-07-05 22:06:59.3N,99.23%,342.7MiB,1GiB,
2025-07-05 22:07:01.3N,99.45%,349.5MiB,1GiB,
2025-07-05 22:07:03.3N,99.43%,327.8MiB,1GiB,
2025-07-05 22:07:05.3N,98.91%,337.7MiB,1GiB,
2025-07-05 22:07:07.3N,100.89%,348.8MiB,1GiB,
2025-07-05 22:07:09.3N,98.67%,787.3MiB,1GiB,
2025-07-05 22:07:11.3N,65.53%,1024MiB,1GiB,
2025-07-05 22:07:13.3N,0.62%,1022MiB,1GiB,
2025-07-05 22:07:15.3N,0.60%,1003MiB,1GiB,
2025-07-05 22:07:17.3N,0.28%,709.2MiB,1GiB,
2025-07-05 22:07:19.3N,1.39%,475.2MiB,1GiB,
2025-07-05 22:07:21.3N,24.76%,476.9MiB,1GiB,
2025-07-05 22:07:23.3N,0.15%,319.1MiB,1GiB,
2025-07-05 22:07:25.3N,0.06%,265.5MiB,1GiB,
2025-07-05 22:07:27.3N,0.03%,263.8MiB,1GiB,
2025-07-05 22:07:29.3N,0.00%,263.5MiB,1GiB,
