Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:22:12.3N,99.66%,312.6MiB,1GiB,
2025-07-06 01:22:14.3N,101.52%,313.8MiB,1GiB,
2025-07-06 01:22:16.3N,101.01%,302.6MiB,1GiB,
2025-07-06 01:22:18.3N,102.07%,303.1MiB,1GiB,
2025-07-06 01:22:20.3N,101.73%,307.1MiB,1GiB,
2025-07-06 01:22:22.3N,101.27%,311.3MiB,1GiB,
2025-07-06 01:22:24.3N,98.74%,313MiB,1GiB,
2025-07-06 01:22:26.3N,101.02%,308.8MiB,1GiB,
2025-07-06 01:22:28.3N,103.12%,313.1MiB,1GiB,
2025-07-06 01:22:30.3N,100.33%,317.1MiB,1GiB,
2025-07-06 01:22:32.3N,100.65%,300.7MiB,1GiB,
2025-07-06 01:22:35.3N,99.68%,302.9MiB,1GiB,
2025-07-06 01:22:37.3N,100.46%,300.8MiB,1GiB,
2025-07-06 01:22:39.3N,99.93%,303MiB,1GiB,
2025-07-06 01:22:41.3N,99.49%,307.2MiB,1GiB,
2025-07-06 01:22:43.3N,99.97%,309MiB,1GiB,
2025-07-06 01:22:45.3N,99.22%,311.2MiB,1GiB,
2025-07-06 01:22:47.3N,99.56%,316.8MiB,1GiB,
2025-07-06 01:22:48.3N,97.85%,322.9MiB,1GiB,
2025-07-06 01:22:50.3N,99.56%,299.1MiB,1GiB,
2025-07-06 01:22:52.3N,101.48%,305.5MiB,1GiB,
2025-07-06 01:22:54.3N,101.34%,305.4MiB,1GiB,
2025-07-06 01:22:56.3N,100.79%,309MiB,1GiB,
2025-07-06 01:22:58.3N,100.96%,313.2MiB,1GiB,
2025-07-06 01:23:00.3N,101.84%,315.3MiB,1GiB,
2025-07-06 01:23:02.3N,98.33%,319.5MiB,1GiB,
2025-07-06 01:23:04.3N,101.87%,317.1MiB,1GiB,
2025-07-06 01:23:06.3N,99.05%,305.4MiB,1GiB,
2025-07-06 01:23:09.3N,102.08%,307.2MiB,1GiB,
2025-07-06 01:23:11.3N,101.32%,311.1MiB,1GiB,
2025-07-06 01:23:13.3N,100.78%,307MiB,1GiB,
2025-07-06 01:23:15.3N,100.23%,311.7MiB,1GiB,
2025-07-06 01:23:17.3N,99.79%,312.9MiB,1GiB,
2025-07-06 01:23:19.3N,99.75%,315.2MiB,1GiB,
2025-07-06 01:23:21.3N,99.96%,317.9MiB,1GiB,
2025-07-06 01:23:23.3N,99.53%,305.1MiB,1GiB,
2025-07-06 01:23:25.3N,101.12%,303.5MiB,1GiB,
2025-07-06 01:23:27.3N,101.28%,307.3MiB,1GiB,
2025-07-06 01:23:29.3N,100.29%,309.1MiB,1GiB,
2025-07-06 01:23:31.3N,100.79%,313.6MiB,1GiB,
2025-07-06 01:23:33.3N,99.47%,315.3MiB,1GiB,
2025-07-06 01:23:35.3N,99.74%,319.1MiB,1GiB,
2025-07-06 01:23:37.3N,99.35%,307.2MiB,1GiB,
2025-07-06 01:23:39.3N,100.57%,309MiB,1GiB,
2025-07-06 01:23:41.3N,99.66%,313.2MiB,1GiB,
2025-07-06 01:23:43.3N,99.86%,317.6MiB,1GiB,
2025-07-06 01:23:45.3N,101.16%,319.1MiB,1GiB,
2025-07-06 01:23:47.3N,99.91%,323.2MiB,1GiB,
2025-07-06 01:23:49.3N,99.97%,323.7MiB,1GiB,
2025-07-06 01:23:51.3N,99.52%,313.4MiB,1GiB,
2025-07-06 01:23:53.3N,99.92%,317.6MiB,1GiB,
2025-07-06 01:23:55.3N,99.96%,316.9MiB,1GiB,
2025-07-06 01:23:57.3N,99.61%,319.1MiB,1GiB,
2025-07-06 01:23:59.3N,100.10%,325MiB,1GiB,
2025-07-06 01:24:01.3N,100.59%,326.2MiB,1GiB,
2025-07-06 01:24:03.3N,100.09%,324.9MiB,1GiB,
2025-07-06 01:24:05.3N,100.83%,314.8MiB,1GiB,
2025-07-06 01:24:07.3N,100.27%,318.8MiB,1GiB,
2025-07-06 01:24:09.3N,100.52%,324.7MiB,1GiB,
2025-07-06 01:24:11.3N,100.39%,329MiB,1GiB,
2025-07-06 01:24:13.3N,100.69%,336.6MiB,1GiB,
2025-07-06 01:24:15.3N,100.45%,318.6MiB,1GiB,
2025-07-06 01:24:17.3N,102.08%,324.6MiB,1GiB,
2025-07-06 01:24:19.3N,100.76%,328.6MiB,1GiB,
2025-07-06 01:24:21.3N,102.13%,334.5MiB,1GiB,
2025-07-06 01:24:23.3N,100.45%,341.3MiB,1GiB,
2025-07-06 01:24:25.3N,99.97%,363.2MiB,1GiB,
2025-07-06 01:24:27.3N,99.43%,364.4MiB,1GiB,
2025-07-06 01:24:29.3N,99.33%,593.6MiB,1GiB,
2025-07-06 01:24:31.3N,100.44%,602.1MiB,1GiB,
2025-07-06 01:24:33.3N,101.69%,601.1MiB,1GiB,
2025-07-06 01:24:35.3N,101.45%,359.7MiB,1GiB,
2025-07-06 01:24:37.3N,100.14%,369.1MiB,1GiB,
2025-07-06 01:24:39.3N,100.18%,328.3MiB,1GiB,
2025-07-06 01:24:41.3N,99.90%,327.4MiB,1GiB,
2025-07-06 01:24:43.3N,100.29%,337.2MiB,1GiB,
2025-07-06 01:24:45.3N,100.55%,339.7MiB,1GiB,
2025-07-06 01:24:47.3N,100.03%,355.5MiB,1GiB,
2025-07-06 01:24:49.3N,100.64%,325.1MiB,1GiB,
2025-07-06 01:24:51.3N,99.40%,476.2MiB,1GiB,
2025-07-06 01:24:53.3N,84.89%,1024MiB,1GiB,
2025-07-06 01:24:55.3N,1.16%,1023MiB,1GiB,
2025-07-06 01:24:57.3N,0.49%,1012MiB,1GiB,
2025-07-06 01:24:59.3N,0.42%,723MiB,1GiB,
2025-07-06 01:25:01.3N,1.32%,482.2MiB,1GiB,
2025-07-06 01:25:03.3N,15.71%,544.8MiB,1GiB,
2025-07-06 01:25:05.3N,0.12%,393.3MiB,1GiB,
2025-07-06 01:25:07.3N,0.14%,293.9MiB,1GiB,
2025-07-06 01:25:09.3N,0.06%,287.6MiB,1GiB,
2025-07-06 01:25:11.3N,0.04%,279.6MiB,1GiB,
2025-07-06 01:25:13.3N,0.02%,254MiB,1GiB,
