Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:06:02.3N,102.17%,298.8MiB,1GiB,
2025-07-06 01:06:04.3N,100.67%,302.8MiB,1GiB,
2025-07-06 01:06:06.3N,101.81%,306.5MiB,1GiB,
2025-07-06 01:06:08.3N,101.36%,308.7MiB,1GiB,
2025-07-06 01:06:10.3N,101.05%,312.4MiB,1GiB,
2025-07-06 01:06:12.3N,100.17%,314.1MiB,1GiB,
2025-07-06 01:06:14.3N,101.08%,300.6MiB,1GiB,
2025-07-06 01:06:16.3N,100.42%,300.3MiB,1GiB,
2025-07-06 01:06:18.3N,101.76%,304.6MiB,1GiB,
2025-07-06 01:06:20.3N,100.20%,302.5MiB,1GiB,
2025-07-06 01:06:22.3N,101.29%,306.5MiB,1GiB,
2025-07-06 01:06:24.3N,101.42%,308.5MiB,1GiB,
2025-07-06 01:06:26.3N,98.53%,311.7MiB,1GiB,
2025-07-06 01:06:28.3N,101.49%,302.8MiB,1GiB,
2025-07-06 01:06:30.3N,100.37%,304.5MiB,1GiB,
2025-07-06 01:06:32.3N,101.17%,306.2MiB,1GiB,
2025-07-06 01:06:34.3N,101.44%,310.5MiB,1GiB,
2025-07-06 01:06:36.3N,100.45%,312.2MiB,1GiB,
2025-07-06 01:06:38.3N,101.25%,316.6MiB,1GiB,
2025-07-06 01:06:40.3N,99.68%,304.5MiB,1GiB,
2025-07-06 01:06:42.3N,99.74%,306.3MiB,1GiB,
2025-07-06 01:06:44.3N,100.92%,310.9MiB,1GiB,
2025-07-06 01:06:46.3N,100.16%,314.3MiB,1GiB,
2025-07-06 01:06:48.3N,101.65%,316.6MiB,1GiB,
2025-07-06 01:06:50.3N,101.39%,320.8MiB,1GiB,
2025-07-06 01:06:52.3N,99.87%,325.1MiB,1GiB,
2025-07-06 01:06:54.3N,101.78%,310.5MiB,1GiB,
2025-07-06 01:06:56.3N,100.81%,314.4MiB,1GiB,
2025-07-06 01:06:58.3N,104.40%,316.8MiB,1GiB,
2025-07-06 01:07:00.3N,101.27%,320.7MiB,1GiB,
2025-07-06 01:07:02.3N,99.12%,326.7MiB,1GiB,
2025-07-06 01:07:04.3N,97.99%,329.2MiB,1GiB,
2025-07-06 01:07:06.3N,99.73%,312.1MiB,1GiB,
2025-07-06 01:07:08.3N,102.61%,314.9MiB,1GiB,
2025-07-06 01:07:10.3N,100.52%,320.7MiB,1GiB,
2025-07-06 01:07:12.3N,102.14%,323MiB,1GiB,
2025-07-06 01:07:14.3N,99.54%,327MiB,1GiB,
2025-07-06 01:07:16.3N,97.95%,330.5MiB,1GiB,
2025-07-06 01:07:18.3N,100.94%,312.3MiB,1GiB,
2025-07-06 01:07:20.3N,100.90%,318.9MiB,1GiB,
2025-07-06 01:07:22.3N,100.13%,321.3MiB,1GiB,
2025-07-06 01:07:24.3N,100.26%,324.8MiB,1GiB,
2025-07-06 01:07:26.3N,100.36%,330.4MiB,1GiB,
2025-07-06 01:07:28.3N,99.42%,316.6MiB,1GiB,
2025-07-06 01:07:30.3N,100.05%,322.4MiB,1GiB,
2025-07-06 01:07:32.3N,100.02%,326.2MiB,1GiB,
2025-07-06 01:07:34.3N,100.62%,334.8MiB,1GiB,
2025-07-06 01:07:36.3N,101.07%,354.3MiB,1GiB,
2025-07-06 01:07:38.3N,101.48%,374.5MiB,1GiB,
2025-07-06 01:07:40.3N,100.14%,497MiB,1GiB,
2025-07-06 01:07:42.3N,100.81%,600.5MiB,1GiB,
2025-07-06 01:07:44.3N,100.67%,598.8MiB,1GiB,
2025-07-06 01:07:46.3N,99.83%,593.7MiB,1GiB,
2025-07-06 01:07:48.3N,101.21%,359.4MiB,1GiB,
2025-07-06 01:07:50.3N,101.01%,365.8MiB,1GiB,
2025-07-06 01:07:52.3N,100.78%,325.8MiB,1GiB,
2025-07-06 01:07:54.3N,101.16%,335.2MiB,1GiB,
2025-07-06 01:07:56.3N,101.48%,336.4MiB,1GiB,
2025-07-06 01:07:58.3N,101.01%,345.7MiB,1GiB,
2025-07-06 01:08:00.3N,101.24%,333MiB,1GiB,
2025-07-06 01:08:02.3N,96.20%,234.6MiB,1GiB,
2025-07-06 01:08:04.3N,97.24%,1023MiB,1GiB,
2025-07-06 01:08:06.3N,0.97%,1023MiB,1GiB,
2025-07-06 01:08:08.3N,0.56%,1011MiB,1GiB,
2025-07-06 01:08:10.3N,0.28%,723MiB,1GiB,
2025-07-06 01:08:12.3N,1.46%,482MiB,1GiB,
2025-07-06 01:08:14.3N,0.46%,276.4MiB,1GiB,
2025-07-06 01:08:16.3N,0.09%,375.4MiB,1GiB,
2025-07-06 01:08:18.3N,0.11%,275MiB,1GiB,
2025-07-06 01:08:20.3N,0.06%,268.9MiB,1GiB,
2025-07-06 01:08:22.3N,0.05%,260.9MiB,1GiB,
2025-07-06 01:08:24.3N,0.01%,260.9MiB,1GiB,
