Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 21:32:37.3N,101.27%,311.7MiB,1GiB,
2025-07-05 21:32:39.3N,99.31%,312.1MiB,1GiB,
2025-07-05 21:32:41.3N,98.31%,315.6MiB,1GiB,
2025-07-05 21:32:43.3N,102.24%,321.5MiB,1GiB,
2025-07-05 21:32:45.3N,100.32%,301.5MiB,1GiB,
2025-07-05 21:32:47.3N,100.25%,305.5MiB,1GiB,
2025-07-05 21:32:49.3N,100.25%,309.9MiB,1GiB,
2025-07-05 21:32:51.3N,100.08%,311.4MiB,1GiB,
2025-07-05 21:32:54.3N,100.47%,317.6MiB,1GiB,
2025-07-05 21:32:56.3N,101.69%,317.9MiB,1GiB,
2025-07-05 21:32:58.3N,100.90%,317.6MiB,1GiB,
2025-07-05 21:33:00.3N,99.35%,319.3MiB,1GiB,
2025-07-05 21:33:02.3N,100.08%,323.6MiB,1GiB,
2025-07-05 21:33:04.3N,99.74%,325.6MiB,1GiB,
2025-07-05 21:33:06.3N,100.46%,305.5MiB,1GiB,
2025-07-05 21:33:08.3N,100.49%,309.8MiB,1GiB,
2025-07-05 21:33:10.3N,99.75%,309.7MiB,1GiB,
2025-07-05 21:33:12.3N,100.02%,315.7MiB,1GiB,
2025-07-05 21:33:14.3N,99.67%,315.4MiB,1GiB,
2025-07-05 21:33:16.3N,100.67%,316.9MiB,1GiB,
2025-07-05 21:33:18.3N,100.69%,319.4MiB,1GiB,
2025-07-05 21:33:20.3N,98.96%,319.1MiB,1GiB,
2025-07-05 21:33:22.3N,100.04%,325.2MiB,1GiB,
2025-07-05 21:33:24.3N,100.02%,305.4MiB,1GiB,
2025-07-05 21:33:26.3N,100.35%,304.8MiB,1GiB,
2025-07-05 21:33:28.3N,99.74%,307.1MiB,1GiB,
2025-07-05 21:33:30.3N,99.82%,312.8MiB,1GiB,
2025-07-05 21:33:32.3N,99.25%,315.1MiB,1GiB,
2025-07-05 21:33:34.3N,100.07%,319.2MiB,1GiB,
2025-07-05 21:33:36.3N,99.63%,317.4MiB,1GiB,
2025-07-05 21:33:38.3N,98.84%,325.4MiB,1GiB,
2025-07-05 21:33:40.3N,100.60%,327.7MiB,1GiB,
2025-07-05 21:33:42.3N,98.99%,309.2MiB,1GiB,
2025-07-05 21:33:44.3N,100.55%,313.2MiB,1GiB,
2025-07-05 21:33:46.3N,100.28%,317.4MiB,1GiB,
2025-07-05 21:33:48.3N,101.18%,319.6MiB,1GiB,
2025-07-05 21:33:50.3N,100.23%,321.5MiB,1GiB,
2025-07-05 21:33:52.3N,98.75%,323.3MiB,1GiB,
2025-07-05 21:33:54.3N,101.09%,327.6MiB,1GiB,
2025-07-05 21:33:56.3N,99.94%,338.4MiB,1GiB,
2025-07-05 21:33:58.3N,97.72%,317.6MiB,1GiB,
2025-07-05 21:34:00.3N,100.27%,319.1MiB,1GiB,
2025-07-05 21:34:02.3N,99.31%,322.9MiB,1GiB,
2025-07-05 21:34:04.3N,99.76%,331.4MiB,1GiB,
2025-07-05 21:34:06.3N,99.98%,332.9MiB,1GiB,
2025-07-05 21:34:08.3N,99.69%,339.7MiB,1GiB,
2025-07-05 21:34:10.3N,100.43%,337.3MiB,1GiB,
2025-07-05 21:34:12.3N,100.40%,325.5MiB,1GiB,
2025-07-05 21:34:14.3N,100.95%,331.6MiB,1GiB,
2025-07-05 21:34:16.3N,101.03%,334.5MiB,1GiB,
2025-07-05 21:34:18.3N,97.63%,349.9MiB,1GiB,
2025-07-05 21:34:20.3N,99.49%,384.2MiB,1GiB,
2025-07-05 21:34:22.3N,100.61%,395.2MiB,1GiB,
2025-07-05 21:34:24.3N,99.91%,396.4MiB,1GiB,
2025-07-05 21:34:26.3N,99.45%,397.9MiB,1GiB,
2025-07-05 21:34:28.3N,101.80%,398.4MiB,1GiB,
2025-07-05 21:34:30.3N,99.99%,370.2MiB,1GiB,
2025-07-05 21:34:32.3N,101.26%,336.3MiB,1GiB,
2025-07-05 21:34:34.3N,99.87%,339.4MiB,1GiB,
2025-07-05 21:34:36.3N,99.67%,345.4MiB,1GiB,
2025-07-05 21:34:38.3N,99.06%,316.1MiB,1GiB,
2025-07-05 21:34:40.3N,101.39%,324.4MiB,1GiB,
2025-07-05 21:34:42.3N,100.77%,337.2MiB,1GiB,
2025-07-05 21:34:44.3N,99.93%,330.3MiB,1GiB,
2025-07-05 21:34:46.3N,98.70%,1024MiB,1GiB,
2025-07-05 21:34:48.3N,0.59%,1023MiB,1GiB,
2025-07-05 21:34:50.3N,0.67%,1020MiB,1GiB,
2025-07-05 21:34:52.3N,0.68%,725.1MiB,1GiB,
2025-07-05 21:34:54.3N,1.45%,491.4MiB,1GiB,
2025-07-05 21:34:56.3N,0.47%,279MiB,1GiB,
2025-07-05 21:34:58.3N,0.08%,348.2MiB,1GiB,
2025-07-05 21:35:00.3N,0.03%,292.4MiB,1GiB,
2025-07-05 21:35:02.3N,0.02%,276.4MiB,1GiB,
2025-07-05 21:35:04.3N,0.00%,276.4MiB,1GiB,
2025-07-05 21:35:06.3N,0.00%,276.4MiB,1GiB,
