Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 23:09:38.3N,99.44%,319MiB,1GiB,
2025-07-05 23:09:40.3N,99.86%,498.6MiB,1GiB,
2025-07-05 23:09:42.3N,103.99%,306.7MiB,1GiB,
2025-07-05 23:09:44.3N,101.53%,307.1MiB,1GiB,
2025-07-05 23:09:46.3N,100.58%,308.8MiB,1GiB,
2025-07-05 23:09:48.3N,100.88%,315.1MiB,1GiB,
2025-07-05 23:09:50.3N,100.33%,315.5MiB,1GiB,
2025-07-05 23:09:52.3N,100.71%,320.6MiB,1GiB,
2025-07-05 23:09:54.3N,100.43%,320.9MiB,1GiB,
2025-07-05 23:09:56.3N,99.43%,324.7MiB,1GiB,
2025-07-05 23:09:58.3N,101.58%,305MiB,1GiB,
2025-07-05 23:10:00.3N,102.81%,310.5MiB,1GiB,
2025-07-05 23:10:02.3N,101.36%,312.4MiB,1GiB,
2025-07-05 23:10:04.3N,100.89%,314.6MiB,1GiB,
2025-07-05 23:10:06.3N,99.28%,318.9MiB,1GiB,
2025-07-05 23:10:08.3N,101.42%,320.9MiB,1GiB,
2025-07-05 23:10:10.3N,100.78%,327MiB,1GiB,
2025-07-05 23:10:12.3N,101.17%,326.5MiB,1GiB,
2025-07-05 23:10:14.3N,101.22%,321.1MiB,1GiB,
2025-07-05 23:10:16.3N,100.23%,312.8MiB,1GiB,
2025-07-05 23:10:18.3N,101.37%,313MiB,1GiB,
2025-07-05 23:10:20.3N,101.22%,314.7MiB,1GiB,
2025-07-05 23:10:22.3N,98.63%,320.7MiB,1GiB,
2025-07-05 23:10:24.3N,99.18%,323.1MiB,1GiB,
2025-07-05 23:10:26.3N,100.15%,329.3MiB,1GiB,
2025-07-05 23:10:28.3N,99.61%,328.9MiB,1GiB,
2025-07-05 23:10:30.3N,100.75%,314.9MiB,1GiB,
2025-07-05 23:10:32.3N,99.39%,317.1MiB,1GiB,
2025-07-05 23:10:34.3N,100.73%,319.6MiB,1GiB,
2025-07-05 23:10:36.3N,100.10%,323.1MiB,1GiB,
2025-07-05 23:10:38.3N,99.62%,327.1MiB,1GiB,
2025-07-05 23:10:40.3N,100.59%,328.9MiB,1GiB,
2025-07-05 23:10:42.3N,100.99%,331.3MiB,1GiB,
2025-07-05 23:10:44.3N,101.01%,314.8MiB,1GiB,
2025-07-05 23:10:46.3N,99.88%,320.3MiB,1GiB,
2025-07-05 23:10:48.3N,100.88%,324.5MiB,1GiB,
2025-07-05 23:10:50.3N,102.02%,329.1MiB,1GiB,
2025-07-05 23:10:52.3N,100.82%,330.7MiB,1GiB,
2025-07-05 23:10:54.3N,101.67%,338.5MiB,1GiB,
2025-07-05 23:10:56.3N,99.27%,320.7MiB,1GiB,
2025-07-05 23:10:58.3N,101.02%,322.7MiB,1GiB,
2025-07-05 23:11:00.3N,102.05%,330.3MiB,1GiB,
2025-07-05 23:11:02.3N,99.54%,340.2MiB,1GiB,
2025-07-05 23:11:04.3N,102.73%,371.9MiB,1GiB,
2025-07-05 23:11:06.3N,101.57%,393.6MiB,1GiB,
2025-07-05 23:11:08.3N,100.30%,392MiB,1GiB,
2025-07-05 23:11:10.3N,99.99%,395.9MiB,1GiB,
2025-07-05 23:11:12.3N,99.64%,397.3MiB,1GiB,
2025-07-05 23:11:14.3N,100.42%,374.8MiB,1GiB,
2025-07-05 23:11:16.3N,100.46%,337.6MiB,1GiB,
2025-07-05 23:11:18.3N,99.65%,336.3MiB,1GiB,
2025-07-05 23:11:20.3N,100.06%,343.3MiB,1GiB,
2025-07-05 23:11:22.3N,100.83%,356.5MiB,1GiB,
2025-07-05 23:11:24.3N,100.33%,329.9MiB,1GiB,
2025-07-05 23:11:26.3N,100.25%,338.4MiB,1GiB,
2025-07-05 23:11:28.3N,99.31%,367.3MiB,1GiB,
2025-07-05 23:11:30.3N,99.52%,942.6MiB,1GiB,
2025-07-05 23:11:32.3N,1.04%,1021MiB,1GiB,
2025-07-05 23:11:34.3N,1.12%,1001MiB,1GiB,
2025-07-05 23:11:36.3N,0.32%,840.3MiB,1GiB,
2025-07-05 23:11:38.3N,0.66%,669.4MiB,1GiB,
2025-07-05 23:11:40.3N,1.36%,323.8MiB,1GiB,
2025-07-05 23:11:42.3N,8.29%,356.8MiB,1GiB,
2025-07-05 23:11:44.3N,0.39%,281.1MiB,1GiB,
2025-07-05 23:11:46.3N,0.70%,262.9MiB,1GiB,
2025-07-05 23:11:48.3N,0.02%,262.9MiB,1GiB,
2025-07-05 23:11:50.3N,0.00%,262.9MiB,1GiB,
