Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:39:05.3N,99.27%,316.6MiB,1GiB,
2025-07-06 01:39:07.3N,101.60%,300.5MiB,1GiB,
2025-07-06 01:39:09.3N,98.51%,304.1MiB,1GiB,
2025-07-06 01:39:11.3N,100.97%,308.4MiB,1GiB,
2025-07-06 01:39:13.3N,100.49%,310.1MiB,1GiB,
2025-07-06 01:39:15.3N,101.11%,314.6MiB,1GiB,
2025-07-06 01:39:17.3N,101.60%,316.4MiB,1GiB,
2025-07-06 01:39:19.3N,99.56%,316.5MiB,1GiB,
2025-07-06 01:39:21.3N,100.33%,324.7MiB,1GiB,
2025-07-06 01:39:23.3N,100.42%,324.5MiB,1GiB,
2025-07-06 01:39:25.3N,100.05%,326.5MiB,1GiB,
2025-07-06 01:39:27.3N,99.83%,304.8MiB,1GiB,
2025-07-06 01:39:29.3N,99.90%,310.5MiB,1GiB,
2025-07-06 01:39:31.3N,100.21%,310.6MiB,1GiB,
2025-07-06 01:39:33.3N,100.23%,316.6MiB,1GiB,
2025-07-06 01:39:35.3N,101.34%,316.8MiB,1GiB,
2025-07-06 01:39:37.3N,100.13%,320.4MiB,1GiB,
2025-07-06 01:39:39.3N,101.70%,322.3MiB,1GiB,
2025-07-06 01:39:41.3N,100.94%,326.6MiB,1GiB,
2025-07-06 01:39:43.3N,100.18%,326.7MiB,1GiB,
2025-07-06 01:39:45.3N,101.75%,306.9MiB,1GiB,
2025-07-06 01:39:47.3N,102.12%,313MiB,1GiB,
2025-07-06 01:39:49.3N,99.96%,314.7MiB,1GiB,
2025-07-06 01:39:51.3N,101.53%,318.6MiB,1GiB,
2025-07-06 01:39:53.3N,100.30%,320.7MiB,1GiB,
2025-07-06 01:39:56.3N,100.64%,322.1MiB,1GiB,
2025-07-06 01:39:58.3N,101.77%,326.6MiB,1GiB,
2025-07-06 01:40:00.3N,99.98%,330.8MiB,1GiB,
2025-07-06 01:40:02.3N,100.09%,312.3MiB,1GiB,
2025-07-06 01:40:04.3N,99.56%,316.3MiB,1GiB,
2025-07-06 01:40:06.3N,99.59%,322.4MiB,1GiB,
2025-07-06 01:40:08.3N,99.63%,322.4MiB,1GiB,
2025-07-06 01:40:10.3N,100.06%,326.4MiB,1GiB,
2025-07-06 01:40:12.3N,100.67%,329.8MiB,1GiB,
2025-07-06 01:40:14.3N,101.69%,331.9MiB,1GiB,
2025-07-06 01:40:16.3N,101.40%,336.3MiB,1GiB,
2025-07-06 01:40:18.3N,100.29%,319.9MiB,1GiB,
2025-07-06 01:40:20.3N,100.09%,320.2MiB,1GiB,
2025-07-06 01:40:22.3N,100.46%,323.9MiB,1GiB,
2025-07-06 01:40:24.3N,99.76%,324.7MiB,1GiB,
2025-07-06 01:40:26.3N,99.56%,333.7MiB,1GiB,
2025-07-06 01:40:28.3N,100.10%,340MiB,1GiB,
2025-07-06 01:40:30.3N,99.86%,341.9MiB,1GiB,
2025-07-06 01:40:32.3N,100.43%,324.1MiB,1GiB,
2025-07-06 01:40:34.3N,99.70%,325.3MiB,1GiB,
2025-07-06 01:40:36.3N,99.56%,329.4MiB,1GiB,
2025-07-06 01:40:38.3N,99.71%,339.4MiB,1GiB,
2025-07-06 01:40:40.3N,99.98%,370.1MiB,1GiB,
2025-07-06 01:40:42.3N,98.65%,386.5MiB,1GiB,
2025-07-06 01:40:44.3N,99.43%,388.1MiB,1GiB,
2025-07-06 01:40:46.3N,99.77%,399.9MiB,1GiB,
2025-07-06 01:40:48.3N,100.26%,398.2MiB,1GiB,
2025-07-06 01:40:50.3N,101.19%,374.9MiB,1GiB,
2025-07-06 01:40:52.3N,101.53%,358.9MiB,1GiB,
2025-07-06 01:40:54.3N,102.04%,340.3MiB,1GiB,
2025-07-06 01:40:56.3N,100.61%,344MiB,1GiB,
2025-07-06 01:40:58.3N,101.20%,351.3MiB,1GiB,
2025-07-06 01:41:00.3N,100.12%,326.4MiB,1GiB,
2025-07-06 01:41:02.3N,98.94%,330.6MiB,1GiB,
2025-07-06 01:41:04.3N,100.80%,339.7MiB,1GiB,
2025-07-06 01:41:06.3N,97.47%,942.5MiB,1GiB,
2025-07-06 01:41:08.3N,29.06%,1024MiB,1GiB,
2025-07-06 01:41:10.3N,0.61%,1024MiB,1GiB,
2025-07-06 01:41:12.3N,0.93%,918.6MiB,1GiB,
2025-07-06 01:41:14.3N,0.69%,713.6MiB,1GiB,
2025-07-06 01:41:16.3N,1.43%,480MiB,1GiB,
2025-07-06 01:41:18.3N,24.84%,482MiB,1GiB,
2025-07-06 01:41:20.3N,0.12%,320.6MiB,1GiB,
2025-07-06 01:41:22.3N,0.08%,269.6MiB,1GiB,
2025-07-06 01:41:24.3N,0.02%,262.6MiB,1GiB,
2025-07-06 01:41:26.3N,0.02%,262.6MiB,1GiB,
