Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 23:25:41.3N,97.46%,302.3MiB,1GiB,
2025-07-05 23:25:43.3N,102.42%,306.9MiB,1GiB,
2025-07-05 23:25:45.3N,101.00%,310.7MiB,1GiB,
2025-07-05 23:25:47.3N,101.54%,314.7MiB,1GiB,
2025-07-05 23:25:49.3N,101.06%,316.7MiB,1GiB,
2025-07-05 23:25:51.3N,100.53%,315.4MiB,1GiB,
2025-07-05 23:25:53.3N,100.47%,298.6MiB,1GiB,
2025-07-05 23:25:55.3N,100.51%,300.4MiB,1GiB,
2025-07-05 23:25:57.3N,101.36%,304.6MiB,1GiB,
2025-07-05 23:25:59.3N,100.79%,308.3MiB,1GiB,
2025-07-05 23:26:02.3N,101.67%,310.9MiB,1GiB,
2025-07-05 23:26:03.3N,100.72%,314.6MiB,1GiB,
2025-07-05 23:26:06.3N,100.14%,316.7MiB,1GiB,
2025-07-05 23:26:08.3N,99.72%,318.5MiB,1GiB,
2025-07-05 23:26:10.3N,101.12%,298.3MiB,1GiB,
2025-07-05 23:26:12.3N,100.66%,302.3MiB,1GiB,
2025-07-05 23:26:14.3N,101.11%,306.4MiB,1GiB,
2025-07-05 23:26:16.3N,100.99%,310.5MiB,1GiB,
2025-07-05 23:26:18.3N,98.95%,316.3MiB,1GiB,
2025-07-05 23:26:20.3N,100.90%,318.7MiB,1GiB,
2025-07-05 23:26:22.3N,101.48%,316.6MiB,1GiB,
2025-07-05 23:26:24.3N,103.17%,322.4MiB,1GiB,
2025-07-05 23:26:26.3N,100.08%,308.9MiB,1GiB,
2025-07-05 23:26:28.3N,103.05%,308.4MiB,1GiB,
2025-07-05 23:26:30.3N,101.93%,312.3MiB,1GiB,
2025-07-05 23:26:32.3N,100.05%,316MiB,1GiB,
2025-07-05 23:26:34.3N,101.77%,322.3MiB,1GiB,
2025-07-05 23:26:36.3N,100.12%,326.3MiB,1GiB,
2025-07-05 23:26:38.3N,99.50%,330.2MiB,1GiB,
2025-07-05 23:26:40.3N,100.16%,310.5MiB,1GiB,
2025-07-05 23:26:42.3N,101.51%,314.5MiB,1GiB,
2025-07-05 23:26:44.3N,100.35%,320.2MiB,1GiB,
2025-07-05 23:26:46.3N,99.49%,322.1MiB,1GiB,
2025-07-05 23:26:48.3N,103.27%,324.7MiB,1GiB,
2025-07-05 23:26:50.3N,101.13%,325.2MiB,1GiB,
2025-07-05 23:26:52.3N,100.60%,329.1MiB,1GiB,
2025-07-05 23:26:54.3N,100.06%,306.3MiB,1GiB,
2025-07-05 23:26:56.3N,101.79%,312.7MiB,1GiB,
2025-07-05 23:26:58.3N,99.23%,318.6MiB,1GiB,
2025-07-05 23:27:00.3N,100.15%,317.1MiB,1GiB,
2025-07-05 23:27:02.3N,100.54%,326.4MiB,1GiB,
2025-07-05 23:27:04.3N,99.51%,334.6MiB,1GiB,
2025-07-05 23:27:06.3N,100.25%,314.2MiB,1GiB,
2025-07-05 23:27:08.3N,102.07%,316.8MiB,1GiB,
2025-07-05 23:27:10.3N,100.01%,322.8MiB,1GiB,
2025-07-05 23:27:12.3N,100.44%,324.3MiB,1GiB,
2025-07-05 23:27:14.3N,100.55%,359.5MiB,1GiB,
2025-07-05 23:27:16.3N,100.58%,365.3MiB,1GiB,
2025-07-05 23:27:18.3N,100.34%,381.8MiB,1GiB,
2025-07-05 23:27:20.3N,99.26%,393MiB,1GiB,
2025-07-05 23:27:22.3N,100.27%,393.2MiB,1GiB,
2025-07-05 23:27:24.3N,99.50%,391.7MiB,1GiB,
2025-07-05 23:27:26.3N,99.73%,343.3MiB,1GiB,
2025-07-05 23:27:28.3N,100.94%,332.6MiB,1GiB,
2025-07-05 23:27:30.3N,100.50%,338.8MiB,1GiB,
2025-07-05 23:27:32.3N,100.52%,347.1MiB,1GiB,
2025-07-05 23:27:34.3N,99.98%,327.8MiB,1GiB,
2025-07-05 23:27:36.3N,100.73%,333.6MiB,1GiB,
2025-07-05 23:27:38.3N,100.63%,343.4MiB,1GiB,
2025-07-05 23:27:40.3N,98.32%,879.5MiB,1GiB,
2025-07-05 23:27:42.3N,22.06%,1024MiB,1GiB,
2025-07-05 23:27:44.3N,1.09%,1003MiB,1GiB,
2025-07-05 23:27:46.3N,0.30%,841MiB,1GiB,
2025-07-05 23:27:48.3N,0.49%,668.6MiB,1GiB,
2025-07-05 23:27:50.3N,1.37%,323.1MiB,1GiB,
2025-07-05 23:27:52.3N,24.39%,472.9MiB,1GiB,
2025-07-05 23:27:54.3N,0.14%,331.4MiB,1GiB,
2025-07-05 23:27:56.3N,0.03%,277.8MiB,1GiB,
2025-07-05 23:27:58.3N,0.02%,261.5MiB,1GiB,
2025-07-05 23:28:00.3N,0.00%,261.5MiB,1GiB,
