Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 23:41:49.3N,103.43%,312.8MiB,1GiB,
2025-07-05 23:41:51.3N,102.24%,302.8MiB,1GiB,
2025-07-05 23:41:53.3N,100.67%,306.8MiB,1GiB,
2025-07-05 23:41:55.3N,100.09%,308.9MiB,1GiB,
2025-07-05 23:41:57.3N,100.57%,310.5MiB,1GiB,
2025-07-05 23:41:59.3N,99.79%,315.1MiB,1GiB,
2025-07-05 23:42:01.3N,100.02%,318.8MiB,1GiB,
2025-07-05 23:42:03.3N,100.52%,319MiB,1GiB,
2025-07-05 23:42:05.3N,100.20%,324.5MiB,1GiB,
2025-07-05 23:42:07.3N,101.73%,313MiB,1GiB,
2025-07-05 23:42:09.3N,101.70%,311.4MiB,1GiB,
2025-07-05 23:42:11.3N,102.84%,314.8MiB,1GiB,
2025-07-05 23:42:13.3N,101.02%,316.6MiB,1GiB,
2025-07-05 23:42:15.3N,101.87%,316.9MiB,1GiB,
2025-07-05 23:42:17.3N,101.35%,320.8MiB,1GiB,
2025-07-05 23:42:19.3N,100.96%,322.6MiB,1GiB,
2025-07-05 23:42:21.3N,101.18%,324.9MiB,1GiB,
2025-07-05 23:42:23.3N,97.57%,322.4MiB,1GiB,
2025-07-05 23:42:25.3N,100.16%,306.9MiB,1GiB,
2025-07-05 23:42:27.3N,100.30%,308.9MiB,1GiB,
2025-07-05 23:42:29.3N,102.15%,312.8MiB,1GiB,
2025-07-05 23:42:31.3N,100.40%,314.6MiB,1GiB,
2025-07-05 23:42:33.3N,99.68%,318.7MiB,1GiB,
2025-07-05 23:42:35.3N,100.62%,324.9MiB,1GiB,
2025-07-05 23:42:37.3N,102.01%,324.4MiB,1GiB,
2025-07-05 23:42:39.3N,100.81%,312.8MiB,1GiB,
2025-07-05 23:42:41.3N,100.22%,310.7MiB,1GiB,
2025-07-05 23:42:43.3N,100.17%,314.4MiB,1GiB,
2025-07-05 23:42:45.3N,100.35%,318.6MiB,1GiB,
2025-07-05 23:42:47.3N,99.20%,320.5MiB,1GiB,
2025-07-05 23:42:49.3N,100.16%,326.7MiB,1GiB,
2025-07-05 23:42:51.3N,101.04%,330.9MiB,1GiB,
2025-07-05 23:42:53.3N,100.33%,316.7MiB,1GiB,
2025-07-05 23:42:55.3N,99.42%,316.9MiB,1GiB,
2025-07-05 23:42:57.3N,100.73%,320.7MiB,1GiB,
2025-07-05 23:42:59.3N,101.45%,324.8MiB,1GiB,
2025-07-05 23:43:01.3N,98.85%,320.9MiB,1GiB,
2025-07-05 23:43:03.3N,99.20%,328.7MiB,1GiB,
2025-07-05 23:43:05.3N,101.01%,335.1MiB,1GiB,
2025-07-05 23:43:07.3N,100.61%,312.5MiB,1GiB,
2025-07-05 23:43:09.3N,101.69%,317MiB,1GiB,
2025-07-05 23:43:11.3N,101.33%,320.7MiB,1GiB,
2025-07-05 23:43:13.3N,99.51%,326.6MiB,1GiB,
2025-07-05 23:43:15.3N,99.11%,332.6MiB,1GiB,
2025-07-05 23:43:17.3N,98.25%,334.4MiB,1GiB,
2025-07-05 23:43:19.3N,98.82%,339.3MiB,1GiB,
2025-07-05 23:43:21.3N,99.67%,325MiB,1GiB,
2025-07-05 23:43:23.3N,99.79%,329.1MiB,1GiB,
2025-07-05 23:43:25.3N,100.64%,333.6MiB,1GiB,
2025-07-05 23:43:27.3N,100.16%,357.5MiB,1GiB,
2025-07-05 23:43:29.3N,100.34%,387MiB,1GiB,
2025-07-05 23:43:31.3N,101.28%,397.4MiB,1GiB,
2025-07-05 23:43:33.3N,100.16%,401.9MiB,1GiB,
2025-07-05 23:43:35.3N,100.18%,402MiB,1GiB,
2025-07-05 23:43:37.3N,101.23%,408.4MiB,1GiB,
2025-07-05 23:43:39.3N,98.44%,391.5MiB,1GiB,
2025-07-05 23:43:41.3N,100.60%,343.3MiB,1GiB,
2025-07-05 23:43:43.3N,100.88%,346MiB,1GiB,
2025-07-05 23:43:45.3N,101.35%,344.6MiB,1GiB,
2025-07-05 23:43:47.3N,99.53%,325.9MiB,1GiB,
2025-07-05 23:43:49.3N,100.98%,332MiB,1GiB,
2025-07-05 23:43:51.3N,100.27%,340.5MiB,1GiB,
2025-07-05 23:43:53.3N,96.26%,750MiB,1GiB,
2025-07-05 23:43:55.3N,53.30%,1024MiB,1GiB,
2025-07-05 23:43:57.3N,1.42%,1014MiB,1GiB,
2025-07-05 23:43:59.3N,1.20%,853.2MiB,1GiB,
2025-07-05 23:44:01.3N,0.61%,680.8MiB,1GiB,
2025-07-05 23:44:03.3N,1.27%,334.7MiB,1GiB,
2025-07-05 23:44:05.3N,23.74%,493.1MiB,1GiB,
2025-07-05 23:44:07.3N,0.11%,335.3MiB,1GiB,
2025-07-05 23:44:10.3N,0.03%,281.1MiB,1GiB,
2025-07-05 23:44:12.3N,0.01%,279.1MiB,1GiB,
2025-07-05 23:44:14.3N,0.00%,279.1MiB,1GiB,
