Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:16:52.3N,102.53%,302.9MiB,1GiB,
2025-07-06 00:16:54.3N,101.38%,290.9MiB,1GiB,
2025-07-06 00:16:56.3N,100.94%,293MiB,1GiB,
2025-07-06 00:16:58.3N,102.10%,296.7MiB,1GiB,
2025-07-06 00:17:00.3N,100.28%,298.8MiB,1GiB,
2025-07-06 00:17:02.3N,100.31%,304.6MiB,1GiB,
2025-07-06 00:17:04.3N,101.55%,306.8MiB,1GiB,
2025-07-06 00:17:06.3N,99.63%,310.4MiB,1GiB,
2025-07-06 00:17:08.3N,101.39%,291.1MiB,1GiB,
2025-07-06 00:17:10.3N,102.44%,295.3MiB,1GiB,
2025-07-06 00:17:12.3N,101.09%,299.3MiB,1GiB,
2025-07-06 00:17:14.3N,99.50%,301.1MiB,1GiB,
2025-07-06 00:17:16.3N,100.84%,303.1MiB,1GiB,
2025-07-06 00:17:18.3N,101.17%,309.4MiB,1GiB,
2025-07-06 00:17:20.3N,100.61%,311.5MiB,1GiB,
2025-07-06 00:17:22.3N,99.56%,299.3MiB,1GiB,
2025-07-06 00:17:24.3N,101.35%,301.5MiB,1GiB,
2025-07-06 00:17:26.3N,99.39%,305.2MiB,1GiB,
2025-07-06 00:17:28.3N,100.82%,305MiB,1GiB,
2025-07-06 00:17:30.3N,101.02%,309.5MiB,1GiB,
2025-07-06 00:17:32.3N,103.16%,312.9MiB,1GiB,
2025-07-06 00:17:34.3N,99.85%,317.4MiB,1GiB,
2025-07-06 00:17:36.3N,99.34%,301.1MiB,1GiB,
2025-07-06 00:17:38.3N,102.19%,303MiB,1GiB,
2025-07-06 00:17:40.3N,98.86%,307MiB,1GiB,
2025-07-06 00:17:42.3N,100.41%,309MiB,1GiB,
2025-07-06 00:17:44.3N,103.68%,313.1MiB,1GiB,
2025-07-06 00:17:46.3N,101.99%,319.3MiB,1GiB,
2025-07-06 00:17:48.3N,97.59%,321.3MiB,1GiB,
2025-07-06 00:17:50.3N,101.90%,309.5MiB,1GiB,
2025-07-06 00:17:52.3N,99.73%,313.4MiB,1GiB,
2025-07-06 00:17:54.3N,101.92%,315.1MiB,1GiB,
2025-07-06 00:17:56.3N,99.83%,321.2MiB,1GiB,
2025-07-06 00:17:58.3N,99.02%,323.7MiB,1GiB,
2025-07-06 00:18:00.3N,99.81%,324.9MiB,1GiB,
2025-07-06 00:18:02.3N,100.12%,311.4MiB,1GiB,
2025-07-06 00:18:04.3N,99.83%,317.1MiB,1GiB,
2025-07-06 00:18:06.3N,102.60%,318.9MiB,1GiB,
2025-07-06 00:18:08.3N,101.82%,325.3MiB,1GiB,
2025-07-06 00:18:10.3N,101.32%,329.2MiB,1GiB,
2025-07-06 00:18:12.3N,101.96%,328.9MiB,1GiB,
2025-07-06 00:18:14.3N,99.90%,319.1MiB,1GiB,
2025-07-06 00:18:16.3N,102.00%,318.8MiB,1GiB,
2025-07-06 00:18:18.3N,100.64%,321.1MiB,1GiB,
2025-07-06 00:18:20.3N,98.95%,328.5MiB,1GiB,
2025-07-06 00:18:22.3N,99.52%,332.8MiB,1GiB,
2025-07-06 00:18:24.3N,101.84%,314.6MiB,1GiB,
2025-07-06 00:18:26.3N,96.25%,316.6MiB,1GiB,
2025-07-06 00:18:28.3N,101.61%,322.6MiB,1GiB,
2025-07-06 00:18:30.3N,102.38%,324.4MiB,1GiB,
2025-07-06 00:18:32.3N,100.35%,330.7MiB,1GiB,
2025-07-06 00:18:34.3N,100.74%,372.2MiB,1GiB,
2025-07-06 00:18:36.3N,100.15%,368.2MiB,1GiB,
2025-07-06 00:18:38.3N,100.43%,585.1MiB,1GiB,
2025-07-06 00:18:40.3N,99.96%,592.6MiB,1GiB,
2025-07-06 00:18:42.3N,98.98%,595MiB,1GiB,
2025-07-06 00:18:44.3N,99.88%,608.6MiB,1GiB,
2025-07-06 00:18:46.3N,101.97%,369.1MiB,1GiB,
2025-07-06 00:18:48.3N,100.48%,369.7MiB,1GiB,
2025-07-06 00:18:50.3N,99.91%,329.8MiB,1GiB,
2025-07-06 00:18:52.3N,99.92%,335.2MiB,1GiB,
2025-07-06 00:18:54.3N,101.19%,335.3MiB,1GiB,
2025-07-06 00:18:56.3N,100.56%,339.7MiB,1GiB,
2025-07-06 00:18:58.3N,100.17%,329.7MiB,1GiB,
2025-07-06 00:19:00.3N,98.31%,345.6MiB,1GiB,
2025-07-06 00:19:02.3N,96.54%,1023MiB,1GiB,
2025-07-06 00:19:04.3N,0.59%,1023MiB,1GiB,
2025-07-06 00:19:06.3N,0.96%,1023MiB,1GiB,
2025-07-06 00:19:08.3N,1.12%,848.9MiB,1GiB,
2025-07-06 00:19:10.3N,0.83%,628MiB,1GiB,
2025-07-06 00:19:12.3N,0.79%,275.3MiB,1GiB,
2025-07-06 00:19:14.3N,0.10%,372.6MiB,1GiB,
2025-07-06 00:19:16.3N,0.14%,274MiB,1GiB,
2025-07-06 00:19:18.3N,0.06%,270MiB,1GiB,
2025-07-06 00:19:20.3N,0.04%,261.8MiB,1GiB,
2025-07-06 00:19:22.3N,0.02%,257.8MiB,1GiB,
